LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN2X02_R,7205759406284202642,D,46,44,2
lLN2X02_R,7205759406284202642,DA4l,1,1,0
lLN2X02_R,7205759406284202642,DA4m,10,10,0
lLN2X02_R,7205759406284202642,DC1,17,15,2
lLN2X02_R,7205759406284202642,DC2,26,26,0
lLN2X02_R,7205759406284202642,DC4,35,33,2
lLN2X02_R,7205759406284202642,DL1,68,61,7
lLN2X02_R,7205759406284202642,DL2d,36,36,0
lLN2X02_R,7205759406284202642,DL2v,77,75,2
lLN2X02_R,7205759406284202642,DL5,260,248,12
lLN2X02_R,7205759406284202642,DM1,89,71,18
lLN2X02_R,7205759406284202642,DM2,16,15,1
lLN2X02_R,7205759406284202642,DM4,79,72,7
lLN2X02_R,7205759406284202642,DM6,18,15,3
lLN2X02_R,7205759406284202642,DP1l,10,9,1
lLN2X02_R,7205759406284202642,DP1m,146,134,12
lLN2X02_R,7205759406284202642,VA2,38,38,0
lLN2X02_R,7205759406284202642,VA3,12,12,0
lLN2X02_R,7205759406284202642,VA6,26,23,3
lLN2X02_R,7205759406284202642,VA7l,16,14,2
lLN2X02_R,7205759406284202642,VA7m,4,4,0
lLN2X02_R,7205759406284202642,VC1,47,45,2
lLN2X02_R,7205759406284202642,VC2,8,7,1
lLN2X02_R,7205759406284202642,VC3l,83,80,3
lLN2X02_R,7205759406284202642,VC3m,24,24,0
lLN2X02_R,7205759406284202642,VC4,15,13,2
lLN2X02_R,7205759406284202642,VC5,31,31,0
lLN2X02_R,7205759406284202642,VL2a,19,19,0
lLN2X02_R,7205759406284202642,VL2p,4,3,1
lLN2X02_R,7205759406284202642,VM1,22,21,1
lLN2X02_R,7205759406284202642,VM2,12,11,1
lLN2X02_R,7205759406284202642,VM5d,51,38,13
lLN2X02_R,7205759406284202642,VM5v,31,27,4
lLN2X02_R,7205759406284202642,VM7d,74,71,3
lLN2X02_R,7205759406284202642,VM7v,3,0,3
