LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
v2LN3A1_b_L,7205759406250131751,D,1,1,0
v2LN3A1_b_L,7205759406250131751,DC1,4,4,0
v2LN3A1_b_L,7205759406250131751,DL2v,4,0,4
v2LN3A1_b_L,7205759406250131751,DM1,26,21,5
v2LN3A1_b_L,7205759406250131751,DM2,4,4,0
v2LN3A1_b_L,7205759406250131751,DM4,157,83,74
v2LN3A1_b_L,7205759406250131751,DM5,8,8,0
v2LN3A1_b_L,7205759406250131751,DM6,1,0,1
v2LN3A1_b_L,7205759406250131751,DP1l,22,21,1
v2LN3A1_b_L,7205759406250131751,DP1m,53,48,5
v2LN3A1_b_L,7205759406250131751,VA2,40,38,2
v2LN3A1_b_L,7205759406250131751,VA3,1,0,1
v2LN3A1_b_L,7205759406250131751,VA4,14,13,1
v2LN3A1_b_L,7205759406250131751,VC1,32,30,2
v2LN3A1_b_L,7205759406250131751,VC2,3,3,0
v2LN3A1_b_L,7205759406250131751,VC4,2,1,1
v2LN3A1_b_L,7205759406250131751,VL2a,2,2,0
v2LN3A1_b_L,7205759406250131751,VL2p,2,2,0
v2LN3A1_b_L,7205759406250131751,VM5d,2,1,1
v2LN3A1_b_L,7205759406250131751,VM5v,5,5,0
v2LN3A1_b_L,7205759406250131751,VM7d,4,4,0
v2LN3A1_b_L,7205759406250131751,VM7v,4,3,1
