LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN1_bc_L,7205759406321979301,D,3,0,3
lLN1_bc_L,7205759406321979301,DA2,1,1,0
lLN1_bc_L,7205759406321979301,DA4m,1,1,0
lLN1_bc_L,7205759406321979301,DC1,2,0,2
lLN1_bc_L,7205759406321979301,DC2,1,1,0
lLN1_bc_L,7205759406321979301,DC3,2,1,1
lLN1_bc_L,7205759406321979301,DC4,6,3,3
lLN1_bc_L,7205759406321979301,DL1,2,2,0
lLN1_bc_L,7205759406321979301,DL2v,3,1,2
lLN1_bc_L,7205759406321979301,DL5,2,1,1
lLN1_bc_L,7205759406321979301,DM1,3,2,1
lLN1_bc_L,7205759406321979301,DM2,1,0,1
lLN1_bc_L,7205759406321979301,DM3,1,0,1
lLN1_bc_L,7205759406321979301,DM6,2,1,1
lLN1_bc_L,7205759406321979301,DP1l,4,2,2
lLN1_bc_L,7205759406321979301,DP1m,4,2,2
lLN1_bc_L,7205759406321979301,VA3,2,2,0
lLN1_bc_L,7205759406321979301,VA6,2,0,2
lLN1_bc_L,7205759406321979301,VA7l,5,2,3
lLN1_bc_L,7205759406321979301,VA7m,1,1,0
lLN1_bc_L,7205759406321979301,VC2,3,2,1
lLN1_bc_L,7205759406321979301,VC5,2,2,0
lLN1_bc_L,7205759406321979301,VL1,2,2,0
lLN1_bc_L,7205759406321979301,VL2a,4,0,4
lLN1_bc_L,7205759406321979301,VM2,3,1,2
lLN1_bc_L,7205759406321979301,VM5v,3,0,3
lLN1_bc_L,7205759406321979301,VM7d,2,0,2
lLN1_bc_L,7205759406321979301,VM7v,1,0,1
