LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN2X04_R,7205759406167583222,D,44,7,37
lLN2X04_R,7205759406167583222,DA1,21,3,18
lLN2X04_R,7205759406167583222,DA2,20,8,12
lLN2X04_R,7205759406167583222,DA3,3,0,3
lLN2X04_R,7205759406167583222,DA4l,11,1,10
lLN2X04_R,7205759406167583222,DA4m,61,9,52
lLN2X04_R,7205759406167583222,DC1,53,9,44
lLN2X04_R,7205759406167583222,DC2,14,3,11
lLN2X04_R,7205759406167583222,DC3,27,2,25
lLN2X04_R,7205759406167583222,DC4,49,2,47
lLN2X04_R,7205759406167583222,DL1,57,11,46
lLN2X04_R,7205759406167583222,DL2d,29,4,25
lLN2X04_R,7205759406167583222,DL2v,30,14,16
lLN2X04_R,7205759406167583222,DL3,2,1,1
lLN2X04_R,7205759406167583222,DL4,4,2,2
lLN2X04_R,7205759406167583222,DL5,40,6,34
lLN2X04_R,7205759406167583222,DM1,60,13,47
lLN2X04_R,7205759406167583222,DM2,1,0,1
lLN2X04_R,7205759406167583222,DM4,26,13,13
lLN2X04_R,7205759406167583222,DM5,14,6,8
lLN2X04_R,7205759406167583222,DM6,48,10,38
lLN2X04_R,7205759406167583222,DP1l,39,8,31
lLN2X04_R,7205759406167583222,DP1m,92,10,82
lLN2X04_R,7205759406167583222,V,4,4,0
lLN2X04_R,7205759406167583222,VA1v,12,2,10
lLN2X04_R,7205759406167583222,VA2,17,3,14
lLN2X04_R,7205759406167583222,VA3,14,0,14
lLN2X04_R,7205759406167583222,VA4,6,1,5
lLN2X04_R,7205759406167583222,VA5,6,0,6
lLN2X04_R,7205759406167583222,VA6,73,12,61
lLN2X04_R,7205759406167583222,VA7l,19,1,18
lLN2X04_R,7205759406167583222,VA7m,13,0,13
lLN2X04_R,7205759406167583222,VC1,32,7,25
lLN2X04_R,7205759406167583222,VC2,22,5,17
lLN2X04_R,7205759406167583222,VC3l,16,5,11
lLN2X04_R,7205759406167583222,VC3m,6,0,6
lLN2X04_R,7205759406167583222,VC5,37,9,28
lLN2X04_R,7205759406167583222,VL1,26,26,0
lLN2X04_R,7205759406167583222,VL2a,45,8,37
lLN2X04_R,7205759406167583222,VL2p,50,10,40
lLN2X04_R,7205759406167583222,VM1,62,14,48
lLN2X04_R,7205759406167583222,VM2,28,4,24
lLN2X04_R,7205759406167583222,VM4,27,5,22
lLN2X04_R,7205759406167583222,VM5d,30,2,28
lLN2X04_R,7205759406167583222,VM5v,38,10,28
lLN2X04_R,7205759406167583222,VM7v,11,6,5
