LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
v2LN36_R,7205759406190616622,D,89,79,10
v2LN36_R,7205759406190616622,DA1,763,513,250
v2LN36_R,7205759406190616622,DA4l,88,81,7
v2LN36_R,7205759406190616622,DA4m,6,6,0
v2LN36_R,7205759406190616622,DC1,1,1,0
v2LN36_R,7205759406190616622,DC3,72,62,10
v2LN36_R,7205759406190616622,DL1,5,5,0
v2LN36_R,7205759406190616622,DL3,291,258,33
v2LN36_R,7205759406190616622,DL4,99,92,7
v2LN36_R,7205759406190616622,DL5,4,4,0
v2LN36_R,7205759406190616622,DM6,146,130,16
v2LN36_R,7205759406190616622,VA1d,136,122,14
v2LN36_R,7205759406190616622,VA1v,81,65,16
v2LN36_R,7205759406190616622,VL2a,68,63,5
v2LN36_R,7205759406190616622,VL2p,34,34,0
