LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
CB1686_L,7205759406263106861,DA2,7,3,4
CB1686_L,7205759406263106861,DA3,2,2,0
CB1686_L,7205759406263106861,DA4l,1,1,0
CB1686_L,7205759406263106861,DC1,3,0,3
CB1686_L,7205759406263106861,DC2,1,1,0
CB1686_L,7205759406263106861,DC4,10,5,5
CB1686_L,7205759406263106861,DM2,1,1,0
CB1686_L,7205759406263106861,VC1,17,4,13
CB1686_L,7205759406263106861,VC2,2,0,2
CB1686_L,7205759406263106861,VC5,2,2,0
CB1686_L,7205759406263106861,VM7d,17,6,11
CB1686_L,7205759406263106861,VM7v,4,1,3
