LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN2P_a_L,7205759406362415501,DA1,70,29,41
lLN2P_a_L,7205759406362415501,DA2,55,15,40
lLN2P_a_L,7205759406362415501,DA4m,3,2,1
lLN2P_a_L,7205759406362415501,DC4,2,2,0
lLN2P_a_L,7205759406362415501,DL2v,31,8,23
lLN2P_a_L,7205759406362415501,DM2,27,3,24
lLN2P_a_L,7205759406362415501,DM3,121,49,72
lLN2P_a_L,7205759406362415501,DM4,70,28,42
lLN2P_a_L,7205759406362415501,DP1l,2,1,1
lLN2P_a_L,7205759406362415501,VA3,12,3,9
lLN2P_a_L,7205759406362415501,VA6,57,12,45
lLN2P_a_L,7205759406362415501,VA7l,9,0,9
lLN2P_a_L,7205759406362415501,VC2,62,14,48
lLN2P_a_L,7205759406362415501,VC3l,18,7,11
lLN2P_a_L,7205759406362415501,VC3m,14,5,9
lLN2P_a_L,7205759406362415501,VC5,2,2,0
lLN2P_a_L,7205759406362415501,VL2a,54,7,47
lLN2P_a_L,7205759406362415501,VL2p,56,15,41
lLN2P_a_L,7205759406362415501,VM4,205,67,138
lLN2P_a_L,7205759406362415501,VM5v,2,1,1
lLN2P_a_L,7205759406362415501,VM7d,3,0,3
