LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN2P_b_R,7205759406058835692,DA2,1,1,0
lLN2P_b_R,7205759406058835692,DC1,94,36,58
lLN2P_b_R,7205759406058835692,DC2,39,10,29
lLN2P_b_R,7205759406058835692,DC4,110,21,89
lLN2P_b_R,7205759406058835692,DL1,65,25,40
lLN2P_b_R,7205759406058835692,DL2d,15,4,11
lLN2P_b_R,7205759406058835692,DL2v,4,1,3
lLN2P_b_R,7205759406058835692,DL3,3,1,2
lLN2P_b_R,7205759406058835692,DL4,42,11,31
lLN2P_b_R,7205759406058835692,DM1,52,14,38
lLN2P_b_R,7205759406058835692,DM2,24,2,22
lLN2P_b_R,7205759406058835692,DM4,26,13,13
lLN2P_b_R,7205759406058835692,DM6,46,17,29
lLN2P_b_R,7205759406058835692,DP1m,4,4,0
lLN2P_b_R,7205759406058835692,V,7,7,0
lLN2P_b_R,7205759406058835692,VA1d,6,1,5
lLN2P_b_R,7205759406058835692,VA2,37,9,28
lLN2P_b_R,7205759406058835692,VA4,30,9,21
lLN2P_b_R,7205759406058835692,VA6,17,11,6
lLN2P_b_R,7205759406058835692,VA7l,8,3,5
lLN2P_b_R,7205759406058835692,VA7m,15,5,10
lLN2P_b_R,7205759406058835692,VC1,5,5,0
lLN2P_b_R,7205759406058835692,VC2,2,2,0
lLN2P_b_R,7205759406058835692,VC3l,59,23,36
lLN2P_b_R,7205759406058835692,VC3m,34,8,26
lLN2P_b_R,7205759406058835692,VC4,41,14,27
lLN2P_b_R,7205759406058835692,VC5,11,10,1
lLN2P_b_R,7205759406058835692,VL2a,23,5,18
lLN2P_b_R,7205759406058835692,VM1,10,5,5
lLN2P_b_R,7205759406058835692,VM2,3,0,3
lLN2P_b_R,7205759406058835692,VM3,36,8,28
lLN2P_b_R,7205759406058835692,VM7d,74,18,56
lLN2P_b_R,7205759406058835692,VM7v,2,1,1
