LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
CB3633_L,7205759406067050731,DC1,3,2,1
CB3633_L,7205759406067050731,DC2,4,1,3
CB3633_L,7205759406067050731,DC4,71,44,27
CB3633_L,7205759406067050731,DL2v,1,1,0
CB3633_L,7205759406067050731,DM1,8,5,3
CB3633_L,7205759406067050731,DM3,1,0,1
CB3633_L,7205759406067050731,DM4,1,0,1
CB3633_L,7205759406067050731,DP1m,13,3,10
CB3633_L,7205759406067050731,VA2,3,0,3
CB3633_L,7205759406067050731,VC2,3,0,3
CB3633_L,7205759406067050731,VM5d,1,1,0
CB3633_L,7205759406067050731,VM5v,3,0,3
