LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
CB2504_L,7205759406403640851,D,8,6,2
CB2504_L,7205759406403640851,DA4l,1,1,0
CB2504_L,7205759406403640851,DC4,1,1,0
CB2504_L,7205759406403640851,DL1,4,4,0
CB2504_L,7205759406403640851,DL2d,2,2,0
CB2504_L,7205759406403640851,DL2v,1,1,0
CB2504_L,7205759406403640851,DL5,4,0,4
CB2504_L,7205759406403640851,DM1,11,11,0
CB2504_L,7205759406403640851,DP1m,1,1,0
CB2504_L,7205759406403640851,V,7,7,0
CB2504_L,7205759406403640851,VA6,5,4,1
CB2504_L,7205759406403640851,VA7l,2,2,0
CB2504_L,7205759406403640851,VC1,1,1,0
CB2504_L,7205759406403640851,VM5v,6,6,0
CB2504_L,7205759406403640851,VM7v,1,0,1
