LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN2X06_R,7205759406337724522,DL2d,16,0,16
lLN2X06_R,7205759406337724522,DL2v,9,0,9
lLN2X06_R,7205759406337724522,DP1l,125,16,109
lLN2X06_R,7205759406337724522,DP1m,24,2,22
lLN2X06_R,7205759406337724522,V,1,1,0
lLN2X06_R,7205759406337724522,VA3,5,0,5
lLN2X06_R,7205759406337724522,VA5,6,0,6
lLN2X06_R,7205759406337724522,VC3l,1,0,1
lLN2X06_R,7205759406337724522,VC3m,3,0,3
lLN2X06_R,7205759406337724522,VC5,108,35,73
lLN2X06_R,7205759406337724522,VL1,21,21,0
lLN2X06_R,7205759406337724522,VL2a,9,1,8
lLN2X06_R,7205759406337724522,VL2p,58,14,44
lLN2X06_R,7205759406337724522,VM1,2,0,2
