LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN2P_a_L,7205759406119449141,DA1,70,25,45
lLN2P_a_L,7205759406119449141,DA3,84,14,70
lLN2P_a_L,7205759406119449141,DA4m,51,27,24
lLN2P_a_L,7205759406119449141,DC4,186,81,105
lLN2P_a_L,7205759406119449141,DL4,4,3,1
lLN2P_a_L,7205759406119449141,DM1,2,0,2
lLN2P_a_L,7205759406119449141,DM2,52,16,36
lLN2P_a_L,7205759406119449141,DM6,123,47,76
lLN2P_a_L,7205759406119449141,V,46,46,0
lLN2P_a_L,7205759406119449141,VA1d,27,8,19
lLN2P_a_L,7205759406119449141,VA1v,7,1,6
lLN2P_a_L,7205759406119449141,VA2,3,1,2
lLN2P_a_L,7205759406119449141,VA7l,32,8,24
lLN2P_a_L,7205759406119449141,VA7m,61,14,47
lLN2P_a_L,7205759406119449141,VC3l,9,2,7
lLN2P_a_L,7205759406119449141,VC3m,59,19,40
lLN2P_a_L,7205759406119449141,VC4,10,0,10
lLN2P_a_L,7205759406119449141,VC5,20,11,9
lLN2P_a_L,7205759406119449141,VM2,65,28,37
lLN2P_a_L,7205759406119449141,VM3,23,2,21
lLN2P_a_L,7205759406119449141,VM4,60,31,29
lLN2P_a_L,7205759406119449141,VM5v,1,0,1
