LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
CB2504_L,7205759406148713361,D,1,0,1
CB2504_L,7205759406148713361,DA2,1,1,0
CB2504_L,7205759406148713361,DC3,7,5,2
CB2504_L,7205759406148713361,DL1,6,5,1
CB2504_L,7205759406148713361,DL2d,7,7,0
CB2504_L,7205759406148713361,DM1,14,14,0
CB2504_L,7205759406148713361,VA1v,4,1,3
CB2504_L,7205759406148713361,VA6,1,1,0
CB2504_L,7205759406148713361,VM5d,6,6,0
CB2504_L,7205759406148713361,VM5v,9,9,0
CB2504_L,7205759406148713361,VM7d,1,1,0
