LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
v2LN3A1_b_R,7205759406098903152,DC1,17,16,1
v2LN3A1_b_R,7205759406098903152,DC2,19,16,3
v2LN3A1_b_R,7205759406098903152,DC3,9,9,0
v2LN3A1_b_R,7205759406098903152,DC4,3,2,1
v2LN3A1_b_R,7205759406098903152,DL1,5,3,2
v2LN3A1_b_R,7205759406098903152,DL2v,19,18,1
v2LN3A1_b_R,7205759406098903152,DL5,13,13,0
v2LN3A1_b_R,7205759406098903152,DM1,128,117,11
v2LN3A1_b_R,7205759406098903152,DM2,3,3,0
v2LN3A1_b_R,7205759406098903152,DM4,36,31,5
v2LN3A1_b_R,7205759406098903152,DM5,8,4,4
v2LN3A1_b_R,7205759406098903152,DM6,1,1,0
v2LN3A1_b_R,7205759406098903152,DP1l,15,13,2
v2LN3A1_b_R,7205759406098903152,DP1m,94,86,8
v2LN3A1_b_R,7205759406098903152,VA2,21,20,1
v2LN3A1_b_R,7205759406098903152,VA3,3,3,0
v2LN3A1_b_R,7205759406098903152,VA4,14,13,1
v2LN3A1_b_R,7205759406098903152,VA7l,1,1,0
v2LN3A1_b_R,7205759406098903152,VC1,58,51,7
v2LN3A1_b_R,7205759406098903152,VC3l,11,9,2
v2LN3A1_b_R,7205759406098903152,VL2a,5,3,2
v2LN3A1_b_R,7205759406098903152,VL2p,4,4,0
v2LN3A1_b_R,7205759406098903152,VM2,1,0,1
v2LN3A1_b_R,7205759406098903152,VM3,4,4,0
v2LN3A1_b_R,7205759406098903152,VM5v,1,1,0
v2LN3A1_b_R,7205759406098903152,VM7d,4,4,0
v2LN3A1_b_R,7205759406098903152,VM7v,2,2,0
