LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN2X12_R,7205759406215852792,D,17,5,12
lLN2X12_R,7205759406215852792,DA1,16,1,15
lLN2X12_R,7205759406215852792,DA2,11,3,8
lLN2X12_R,7205759406215852792,DA3,9,1,8
lLN2X12_R,7205759406215852792,DA4l,4,0,4
lLN2X12_R,7205759406215852792,DA4m,9,2,7
lLN2X12_R,7205759406215852792,DC1,27,1,26
lLN2X12_R,7205759406215852792,DC2,12,0,12
lLN2X12_R,7205759406215852792,DC3,9,2,7
lLN2X12_R,7205759406215852792,DC4,11,6,5
lLN2X12_R,7205759406215852792,DL1,50,7,43
lLN2X12_R,7205759406215852792,DL2d,29,3,26
lLN2X12_R,7205759406215852792,DL2v,27,5,22
lLN2X12_R,7205759406215852792,DL4,1,0,1
lLN2X12_R,7205759406215852792,DL5,60,8,52
lLN2X12_R,7205759406215852792,DM1,41,15,26
lLN2X12_R,7205759406215852792,DM2,7,0,7
lLN2X12_R,7205759406215852792,DM3,4,2,2
lLN2X12_R,7205759406215852792,DM4,12,3,9
lLN2X12_R,7205759406215852792,DM5,13,6,7
lLN2X12_R,7205759406215852792,DM6,5,2,3
lLN2X12_R,7205759406215852792,DP1l,34,4,30
lLN2X12_R,7205759406215852792,DP1m,95,18,77
lLN2X12_R,7205759406215852792,V,2,2,0
lLN2X12_R,7205759406215852792,VA1d,4,2,2
lLN2X12_R,7205759406215852792,VA1v,1,0,1
lLN2X12_R,7205759406215852792,VA2,17,0,17
lLN2X12_R,7205759406215852792,VA3,8,2,6
lLN2X12_R,7205759406215852792,VA4,21,0,21
lLN2X12_R,7205759406215852792,VA5,1,0,1
lLN2X12_R,7205759406215852792,VA6,30,3,27
lLN2X12_R,7205759406215852792,VA7l,2,0,2
lLN2X12_R,7205759406215852792,VA7m,6,1,5
lLN2X12_R,7205759406215852792,VC1,25,1,24
lLN2X12_R,7205759406215852792,VC2,4,1,3
lLN2X12_R,7205759406215852792,VC3l,5,1,4
lLN2X12_R,7205759406215852792,VC3m,14,2,12
lLN2X12_R,7205759406215852792,VC4,7,1,6
lLN2X12_R,7205759406215852792,VC5,38,4,34
lLN2X12_R,7205759406215852792,VL1,17,17,0
lLN2X12_R,7205759406215852792,VL2a,48,4,44
lLN2X12_R,7205759406215852792,VL2p,20,3,17
lLN2X12_R,7205759406215852792,VM1,12,1,11
lLN2X12_R,7205759406215852792,VM2,19,1,18
lLN2X12_R,7205759406215852792,VM3,8,0,8
lLN2X12_R,7205759406215852792,VM4,18,4,14
lLN2X12_R,7205759406215852792,VM5d,17,2,15
lLN2X12_R,7205759406215852792,VM5v,13,5,8
lLN2X12_R,7205759406215852792,VM7d,23,5,18
lLN2X12_R,7205759406215852792,VM7v,6,2,4
