LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN2X12_R,7205759406126375542,D,14,0,14
lLN2X12_R,7205759406126375542,DA1,2,0,2
lLN2X12_R,7205759406126375542,DA2,26,6,20
lLN2X12_R,7205759406126375542,DA3,1,0,1
lLN2X12_R,7205759406126375542,DA4l,4,0,4
lLN2X12_R,7205759406126375542,DA4m,9,2,7
lLN2X12_R,7205759406126375542,DC1,26,2,24
lLN2X12_R,7205759406126375542,DC2,10,1,9
lLN2X12_R,7205759406126375542,DC3,13,3,10
lLN2X12_R,7205759406126375542,DC4,16,2,14
lLN2X12_R,7205759406126375542,DL1,38,4,34
lLN2X12_R,7205759406126375542,DL2d,20,1,19
lLN2X12_R,7205759406126375542,DL2v,35,4,31
lLN2X12_R,7205759406126375542,DL5,70,19,51
lLN2X12_R,7205759406126375542,DM1,35,6,29
lLN2X12_R,7205759406126375542,DM2,24,0,24
lLN2X12_R,7205759406126375542,DM3,4,0,4
lLN2X12_R,7205759406126375542,DM4,21,11,10
lLN2X12_R,7205759406126375542,DM5,7,5,2
lLN2X12_R,7205759406126375542,DM6,7,5,2
lLN2X12_R,7205759406126375542,DP1l,50,3,47
lLN2X12_R,7205759406126375542,DP1m,59,15,44
lLN2X12_R,7205759406126375542,V,1,1,0
lLN2X12_R,7205759406126375542,VA1d,4,0,4
lLN2X12_R,7205759406126375542,VA2,6,1,5
lLN2X12_R,7205759406126375542,VA3,6,0,6
lLN2X12_R,7205759406126375542,VA4,18,3,15
lLN2X12_R,7205759406126375542,VA5,3,0,3
lLN2X12_R,7205759406126375542,VA6,53,1,52
lLN2X12_R,7205759406126375542,VA7l,10,1,9
lLN2X12_R,7205759406126375542,VA7m,8,2,6
lLN2X12_R,7205759406126375542,VC1,15,3,12
lLN2X12_R,7205759406126375542,VC2,9,0,9
lLN2X12_R,7205759406126375542,VC3l,2,0,2
lLN2X12_R,7205759406126375542,VC3m,4,1,3
lLN2X12_R,7205759406126375542,VC4,4,0,4
lLN2X12_R,7205759406126375542,VC5,41,8,33
lLN2X12_R,7205759406126375542,VL1,6,6,0
lLN2X12_R,7205759406126375542,VL2a,45,0,45
lLN2X12_R,7205759406126375542,VL2p,25,1,24
lLN2X12_R,7205759406126375542,VM1,11,1,10
lLN2X12_R,7205759406126375542,VM2,5,0,5
lLN2X12_R,7205759406126375542,VM3,3,1,2
lLN2X12_R,7205759406126375542,VM4,2,0,2
lLN2X12_R,7205759406126375542,VM5d,17,0,17
lLN2X12_R,7205759406126375542,VM5v,22,1,21
lLN2X12_R,7205759406126375542,VM7d,12,0,12
lLN2X12_R,7205759406126375542,VM7v,13,1,12
