LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN2P_b_L,7205759406276057791,D,3,0,3
lLN2P_b_L,7205759406276057791,DA1,54,10,44
lLN2P_b_L,7205759406276057791,DA3,22,11,11
lLN2P_b_L,7205759406276057791,DC2,1,0,1
lLN2P_b_L,7205759406276057791,DC3,8,0,8
lLN2P_b_L,7205759406276057791,DC4,133,42,91
lLN2P_b_L,7205759406276057791,DL2v,11,4,7
lLN2P_b_L,7205759406276057791,DL3,33,7,26
lLN2P_b_L,7205759406276057791,DM2,17,7,10
lLN2P_b_L,7205759406276057791,DM3,47,13,34
lLN2P_b_L,7205759406276057791,DP1m,18,12,6
lLN2P_b_L,7205759406276057791,V,44,44,0
lLN2P_b_L,7205759406276057791,VA1d,20,4,16
lLN2P_b_L,7205759406276057791,VA1v,2,0,2
lLN2P_b_L,7205759406276057791,VA2,18,6,12
lLN2P_b_L,7205759406276057791,VA4,40,18,22
lLN2P_b_L,7205759406276057791,VA6,25,10,15
lLN2P_b_L,7205759406276057791,VC1,2,0,2
lLN2P_b_L,7205759406276057791,VC3l,41,10,31
lLN2P_b_L,7205759406276057791,VC3m,23,10,13
lLN2P_b_L,7205759406276057791,VC4,2,1,1
lLN2P_b_L,7205759406276057791,VL1,2,2,0
lLN2P_b_L,7205759406276057791,VL2a,27,2,25
lLN2P_b_L,7205759406276057791,VM2,1,1,0
lLN2P_b_L,7205759406276057791,VM3,7,1,6
lLN2P_b_L,7205759406276057791,VM5d,57,19,38
lLN2P_b_L,7205759406276057791,VM7d,112,27,85
