LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
LN60a_L,7205759406403141901,DC2,1,1,0
LN60a_L,7205759406403141901,DC4,2,2,0
LN60a_L,7205759406403141901,DL2d,1,1,0
LN60a_L,7205759406403141901,DL2v,20,14,6
LN60a_L,7205759406403141901,DM1,5,5,0
LN60a_L,7205759406403141901,DM3,1,1,0
LN60a_L,7205759406403141901,DM4,14,12,2
LN60a_L,7205759406403141901,DM5,1,1,0
LN60a_L,7205759406403141901,DP1l,3,3,0
LN60a_L,7205759406403141901,DP1m,50,45,5
LN60a_L,7205759406403141901,VA2,3,3,0
LN60a_L,7205759406403141901,VA7m,1,1,0
LN60a_L,7205759406403141901,VC1,9,8,1
LN60a_L,7205759406403141901,VM2,2,2,0
LN60a_L,7205759406403141901,VM5d,1,1,0
LN60a_L,7205759406403141901,VM5v,2,1,1
LN60a_L,7205759406403141901,VM7d,38,27,11
LN60a_L,7205759406403141901,VM7v,6,5,1
