LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
CB3202_L,7205759406299124281,D,1,0,1
CB3202_L,7205759406299124281,DA2,1,1,0
CB3202_L,7205759406299124281,VA6,10,4,6
CB3202_L,7205759406299124281,VA7l,4,3,1
CB3202_L,7205759406299124281,VA7m,1,1,0
CB3202_L,7205759406299124281,VC1,21,10,11
CB3202_L,7205759406299124281,VC2,3,0,3
CB3202_L,7205759406299124281,VC4,2,2,0
CB3202_L,7205759406299124281,VM5d,1,1,0
CB3202_L,7205759406299124281,VM7d,2,2,0
CB3202_L,7205759406299124281,VM7v,4,4,0
