LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN10_R,7205759406063854402,D,2,1,1
lLN10_R,7205759406063854402,DA2,59,41,18
lLN10_R,7205759406063854402,DA3,19,17,2
lLN10_R,7205759406063854402,DA4m,1,0,1
lLN10_R,7205759406063854402,DC1,2,0,2
lLN10_R,7205759406063854402,DC2,1,1,0
lLN10_R,7205759406063854402,DC4,20,14,6
lLN10_R,7205759406063854402,DL5,1,0,1
lLN10_R,7205759406063854402,DM2,2,2,0
lLN10_R,7205759406063854402,V,2,2,0
lLN10_R,7205759406063854402,VC1,1,0,1
lLN10_R,7205759406063854402,VC4,2,1,1
lLN10_R,7205759406063854402,VM5d,5,5,0
lLN10_R,7205759406063854402,VM7d,8,7,1
lLN10_R,7205759406063854402,VM7v,58,38,20
