LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
il3LN6_L,7205759406324039861,D,197,5,192
il3LN6_L,7205759406324039861,DA1,380,19,361
il3LN6_L,7205759406324039861,DA2,1,1,0
il3LN6_L,7205759406324039861,DA4l,12,0,12
il3LN6_L,7205759406324039861,DA4m,3,0,3
il3LN6_L,7205759406324039861,DC1,159,6,153
il3LN6_L,7205759406324039861,DC2,128,7,121
il3LN6_L,7205759406324039861,DC3,120,5,115
il3LN6_L,7205759406324039861,DC4,216,19,197
il3LN6_L,7205759406324039861,DL1,175,13,162
il3LN6_L,7205759406324039861,DL2d,97,6,91
il3LN6_L,7205759406324039861,DL2v,240,20,220
il3LN6_L,7205759406324039861,DL5,144,15,129
il3LN6_L,7205759406324039861,DM1,584,87,497
il3LN6_L,7205759406324039861,DM2,127,10,117
il3LN6_L,7205759406324039861,DM3,68,4,64
il3LN6_L,7205759406324039861,DM4,200,13,187
il3LN6_L,7205759406324039861,DM5,39,4,35
il3LN6_L,7205759406324039861,DM6,96,4,92
il3LN6_L,7205759406324039861,DP1l,489,39,450
il3LN6_L,7205759406324039861,DP1m,1121,78,1043
il3LN6_L,7205759406324039861,VA1d,110,2,108
il3LN6_L,7205759406324039861,VA1v,171,14,157
il3LN6_L,7205759406324039861,VA2,374,28,346
il3LN6_L,7205759406324039861,VA3,76,1,75
il3LN6_L,7205759406324039861,VA4,165,5,160
il3LN6_L,7205759406324039861,VA5,6,1,5
il3LN6_L,7205759406324039861,VA6,114,1,113
il3LN6_L,7205759406324039861,VA7l,10,2,8
il3LN6_L,7205759406324039861,VA7m,50,0,50
il3LN6_L,7205759406324039861,VC1,113,8,105
il3LN6_L,7205759406324039861,VC2,79,7,72
il3LN6_L,7205759406324039861,VC3l,105,8,97
il3LN6_L,7205759406324039861,VC3m,146,9,137
il3LN6_L,7205759406324039861,VC4,27,4,23
il3LN6_L,7205759406324039861,VC5,485,54,431
il3LN6_L,7205759406324039861,VL2a,337,4,333
il3LN6_L,7205759406324039861,VL2p,239,7,232
il3LN6_L,7205759406324039861,VM1,173,4,169
il3LN6_L,7205759406324039861,VM2,82,4,78
il3LN6_L,7205759406324039861,VM3,12,3,9
il3LN6_L,7205759406324039861,VM4,213,13,200
il3LN6_L,7205759406324039861,VM5d,106,2,104
il3LN6_L,7205759406324039861,VM5v,27,1,26
il3LN6_L,7205759406324039861,VM7d,247,17,230
il3LN6_L,7205759406324039861,VM7v,103,16,87
