LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN2T_e_R,7205759406231467012,D,7,3,4
lLN2T_e_R,7205759406231467012,DA1,26,10,16
lLN2T_e_R,7205759406231467012,DA2,3,1,2
lLN2T_e_R,7205759406231467012,DA4l,7,2,5
lLN2T_e_R,7205759406231467012,DA4m,16,7,9
lLN2T_e_R,7205759406231467012,DC1,19,10,9
lLN2T_e_R,7205759406231467012,DC2,3,0,3
lLN2T_e_R,7205759406231467012,DC3,16,12,4
lLN2T_e_R,7205759406231467012,DC4,53,17,36
lLN2T_e_R,7205759406231467012,DL1,12,5,7
lLN2T_e_R,7205759406231467012,DL2d,6,5,1
lLN2T_e_R,7205759406231467012,DL2v,4,2,2
lLN2T_e_R,7205759406231467012,DL3,8,7,1
lLN2T_e_R,7205759406231467012,DL4,14,9,5
lLN2T_e_R,7205759406231467012,DL5,18,12,6
lLN2T_e_R,7205759406231467012,DM1,164,68,96
lLN2T_e_R,7205759406231467012,DM2,11,4,7
lLN2T_e_R,7205759406231467012,DM3,17,3,14
lLN2T_e_R,7205759406231467012,DM4,18,9,9
lLN2T_e_R,7205759406231467012,DM5,6,1,5
lLN2T_e_R,7205759406231467012,DM6,25,7,18
lLN2T_e_R,7205759406231467012,DP1l,8,1,7
lLN2T_e_R,7205759406231467012,DP1m,20,6,14
lLN2T_e_R,7205759406231467012,V,6,6,0
lLN2T_e_R,7205759406231467012,VA1d,27,17,10
lLN2T_e_R,7205759406231467012,VA1v,3,0,3
lLN2T_e_R,7205759406231467012,VA2,15,5,10
lLN2T_e_R,7205759406231467012,VA3,2,2,0
lLN2T_e_R,7205759406231467012,VA4,35,19,16
lLN2T_e_R,7205759406231467012,VA6,29,8,21
lLN2T_e_R,7205759406231467012,VA7l,8,5,3
lLN2T_e_R,7205759406231467012,VA7m,13,9,4
lLN2T_e_R,7205759406231467012,VC1,4,1,3
lLN2T_e_R,7205759406231467012,VC2,11,5,6
lLN2T_e_R,7205759406231467012,VC3l,10,5,5
lLN2T_e_R,7205759406231467012,VL1,1,1,0
lLN2T_e_R,7205759406231467012,VL2a,11,6,5
lLN2T_e_R,7205759406231467012,VL2p,3,1,2
lLN2T_e_R,7205759406231467012,VM1,2,1,1
lLN2T_e_R,7205759406231467012,VM2,15,4,11
lLN2T_e_R,7205759406231467012,VM3,13,7,6
lLN2T_e_R,7205759406231467012,VM4,22,5,17
lLN2T_e_R,7205759406231467012,VM5d,12,5,7
lLN2T_e_R,7205759406231467012,VM5v,11,9,2
lLN2T_e_R,7205759406231467012,VM7d,29,8,21
lLN2T_e_R,7205759406231467012,VM7v,2,1,1
