LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
CB1266_R,7205759406315262152,D,6,4,2
CB1266_R,7205759406315262152,DA4l,8,2,6
CB1266_R,7205759406315262152,DA4m,5,0,5
CB1266_R,7205759406315262152,DC1,51,28,23
CB1266_R,7205759406315262152,DC3,33,9,24
CB1266_R,7205759406315262152,DC4,2,2,0
CB1266_R,7205759406315262152,DL5,13,4,9
CB1266_R,7205759406315262152,DM1,78,38,40
CB1266_R,7205759406315262152,DM2,3,3,0
CB1266_R,7205759406315262152,DM4,1,0,1
CB1266_R,7205759406315262152,DP1l,46,20,26
CB1266_R,7205759406315262152,DP1m,132,61,71
CB1266_R,7205759406315262152,V,289,289,0
CB1266_R,7205759406315262152,VA2,71,33,38
CB1266_R,7205759406315262152,VA3,3,0,3
CB1266_R,7205759406315262152,VA4,2,1,1
CB1266_R,7205759406315262152,VA5,6,1,5
CB1266_R,7205759406315262152,VC1,1,0,1
CB1266_R,7205759406315262152,VC3m,26,11,15
CB1266_R,7205759406315262152,VC4,1,1,0
CB1266_R,7205759406315262152,VC5,42,9,33
CB1266_R,7205759406315262152,VL1,2,2,0
CB1266_R,7205759406315262152,VL2a,14,4,10
CB1266_R,7205759406315262152,VL2p,18,11,7
CB1266_R,7205759406315262152,VM1,2,0,2
CB1266_R,7205759406315262152,VM5d,38,12,26
CB1266_R,7205759406315262152,VM5v,32,13,19
CB1266_R,7205759406315262152,VM7d,29,9,20
CB1266_R,7205759406315262152,VM7v,58,23,35
