LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN1_a_L,7205759406314231161,D,3,0,3
lLN1_a_L,7205759406314231161,DA1,1,0,1
lLN1_a_L,7205759406314231161,DA2,5,0,5
lLN1_a_L,7205759406314231161,DC1,4,0,4
lLN1_a_L,7205759406314231161,DC2,1,0,1
lLN1_a_L,7205759406314231161,DC4,6,3,3
lLN1_a_L,7205759406314231161,DL2d,1,1,0
lLN1_a_L,7205759406314231161,DL4,3,3,0
lLN1_a_L,7205759406314231161,DL5,4,1,3
lLN1_a_L,7205759406314231161,DM6,1,0,1
lLN1_a_L,7205759406314231161,DP1l,2,0,2
lLN1_a_L,7205759406314231161,DP1m,3,0,3
lLN1_a_L,7205759406314231161,V,3,3,0
lLN1_a_L,7205759406314231161,VA2,2,0,2
lLN1_a_L,7205759406314231161,VA6,9,2,7
lLN1_a_L,7205759406314231161,VC1,2,1,1
lLN1_a_L,7205759406314231161,VC3m,1,1,0
lLN1_a_L,7205759406314231161,VC5,2,1,1
lLN1_a_L,7205759406314231161,VL1,1,1,0
lLN1_a_L,7205759406314231161,VM4,1,0,1
lLN1_a_L,7205759406314231161,VM5d,11,8,3
lLN1_a_L,7205759406314231161,VM5v,1,0,1
lLN1_a_L,7205759406314231161,VM7d,3,0,3
