LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
vLN28_vLN29_L,7205759406276043271,V,1,1,0
vLN28_vLN29_L,7205759406276043271,VA3,2,2,0
vLN28_vLN29_L,7205759406276043271,VC5,561,517,44
