LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN2X09_L,7205759406153033911,D,21,5,16
lLN2X09_L,7205759406153033911,DA1,22,3,19
lLN2X09_L,7205759406153033911,DA2,15,6,9
lLN2X09_L,7205759406153033911,DA3,1,1,0
lLN2X09_L,7205759406153033911,DA4l,2,1,1
lLN2X09_L,7205759406153033911,DA4m,5,3,2
lLN2X09_L,7205759406153033911,DC1,4,2,2
lLN2X09_L,7205759406153033911,DC2,2,1,1
lLN2X09_L,7205759406153033911,DC3,17,3,14
lLN2X09_L,7205759406153033911,DL1,18,9,9
lLN2X09_L,7205759406153033911,DL2d,5,0,5
lLN2X09_L,7205759406153033911,DL2v,4,0,4
lLN2X09_L,7205759406153033911,DL3,5,0,5
lLN2X09_L,7205759406153033911,DL5,24,5,19
lLN2X09_L,7205759406153033911,DM1,3,0,3
lLN2X09_L,7205759406153033911,DM3,4,1,3
lLN2X09_L,7205759406153033911,DM4,4,4,0
lLN2X09_L,7205759406153033911,DM5,1,0,1
lLN2X09_L,7205759406153033911,DM6,13,2,11
lLN2X09_L,7205759406153033911,V,1,1,0
lLN2X09_L,7205759406153033911,VA1d,6,2,4
lLN2X09_L,7205759406153033911,VA1v,14,1,13
lLN2X09_L,7205759406153033911,VA3,3,0,3
lLN2X09_L,7205759406153033911,VA5,3,0,3
lLN2X09_L,7205759406153033911,VA6,17,3,14
lLN2X09_L,7205759406153033911,VA7l,1,1,0
lLN2X09_L,7205759406153033911,VA7m,9,4,5
lLN2X09_L,7205759406153033911,VC1,14,7,7
lLN2X09_L,7205759406153033911,VC2,9,5,4
lLN2X09_L,7205759406153033911,VL1,6,6,0
lLN2X09_L,7205759406153033911,VL2a,15,1,14
lLN2X09_L,7205759406153033911,VM2,11,6,5
lLN2X09_L,7205759406153033911,VM5d,1,1,0
lLN2X09_L,7205759406153033911,VM5v,5,0,5
lLN2X09_L,7205759406153033911,VM7d,1,0,1
