LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN2X03_R,7205759406190591022,D,13,1,12
lLN2X03_R,7205759406190591022,DA1,8,1,7
lLN2X03_R,7205759406190591022,DA2,32,10,22
lLN2X03_R,7205759406190591022,DA3,17,4,13
lLN2X03_R,7205759406190591022,DA4l,4,0,4
lLN2X03_R,7205759406190591022,DA4m,17,9,8
lLN2X03_R,7205759406190591022,DC1,24,6,18
lLN2X03_R,7205759406190591022,DC2,14,5,9
lLN2X03_R,7205759406190591022,DC3,13,10,3
lLN2X03_R,7205759406190591022,DC4,15,5,10
lLN2X03_R,7205759406190591022,DL1,14,5,9
lLN2X03_R,7205759406190591022,DL2d,4,4,0
lLN2X03_R,7205759406190591022,DL2v,10,1,9
lLN2X03_R,7205759406190591022,DL3,6,3,3
lLN2X03_R,7205759406190591022,DL4,7,0,7
lLN2X03_R,7205759406190591022,DL5,20,12,8
lLN2X03_R,7205759406190591022,DM1,10,1,9
lLN2X03_R,7205759406190591022,DM2,7,0,7
lLN2X03_R,7205759406190591022,DM3,9,3,6
lLN2X03_R,7205759406190591022,DM4,14,10,4
lLN2X03_R,7205759406190591022,DM5,9,7,2
lLN2X03_R,7205759406190591022,DM6,14,5,9
lLN2X03_R,7205759406190591022,DP1l,19,6,13
lLN2X03_R,7205759406190591022,DP1m,4,3,1
lLN2X03_R,7205759406190591022,V,7,7,0
lLN2X03_R,7205759406190591022,VA1d,4,0,4
lLN2X03_R,7205759406190591022,VA1v,2,0,2
lLN2X03_R,7205759406190591022,VA2,6,4,2
lLN2X03_R,7205759406190591022,VA3,5,0,5
lLN2X03_R,7205759406190591022,VA4,16,3,13
lLN2X03_R,7205759406190591022,VA6,47,14,33
lLN2X03_R,7205759406190591022,VA7l,2,0,2
lLN2X03_R,7205759406190591022,VA7m,9,7,2
lLN2X03_R,7205759406190591022,VC1,9,0,9
lLN2X03_R,7205759406190591022,VC2,3,2,1
lLN2X03_R,7205759406190591022,VC3l,8,1,7
lLN2X03_R,7205759406190591022,VC4,6,3,3
lLN2X03_R,7205759406190591022,VC5,5,0,5
lLN2X03_R,7205759406190591022,VL1,19,19,0
lLN2X03_R,7205759406190591022,VL2a,44,11,33
lLN2X03_R,7205759406190591022,VL2p,11,1,10
lLN2X03_R,7205759406190591022,VM1,33,3,30
lLN2X03_R,7205759406190591022,VM2,7,2,5
lLN2X03_R,7205759406190591022,VM4,21,12,9
lLN2X03_R,7205759406190591022,VM5d,27,9,18
lLN2X03_R,7205759406190591022,VM5v,54,15,39
lLN2X03_R,7205759406190591022,VM7d,52,5,47
lLN2X03_R,7205759406190591022,VM7v,11,1,10
