LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN1_bc_L,7205759406416065411,D,1,1,0
lLN1_bc_L,7205759406416065411,DA1,2,2,0
lLN1_bc_L,7205759406416065411,DA2,2,0,2
lLN1_bc_L,7205759406416065411,DC3,1,1,0
lLN1_bc_L,7205759406416065411,DC4,4,0,4
lLN1_bc_L,7205759406416065411,DL1,4,0,4
lLN1_bc_L,7205759406416065411,DL2d,1,1,0
lLN1_bc_L,7205759406416065411,DL2v,2,2,0
lLN1_bc_L,7205759406416065411,DL4,1,1,0
lLN1_bc_L,7205759406416065411,DM1,2,0,2
lLN1_bc_L,7205759406416065411,DP1l,8,3,5
lLN1_bc_L,7205759406416065411,DP1m,6,0,6
lLN1_bc_L,7205759406416065411,V,1,1,0
lLN1_bc_L,7205759406416065411,VA1v,2,2,0
lLN1_bc_L,7205759406416065411,VA4,3,1,2
lLN1_bc_L,7205759406416065411,VA6,1,0,1
lLN1_bc_L,7205759406416065411,VA7l,2,2,0
lLN1_bc_L,7205759406416065411,VA7m,1,1,0
lLN1_bc_L,7205759406416065411,VC3l,1,0,1
lLN1_bc_L,7205759406416065411,VC4,2,0,2
lLN1_bc_L,7205759406416065411,VL2a,1,1,0
lLN1_bc_L,7205759406416065411,VM1,2,0,2
lLN1_bc_L,7205759406416065411,VM4,2,0,2
lLN1_bc_L,7205759406416065411,VM7v,1,0,1
