LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN2X12_R,7205759406226508792,D,20,3,17
lLN2X12_R,7205759406226508792,DA1,29,0,29
lLN2X12_R,7205759406226508792,DA2,19,6,13
lLN2X12_R,7205759406226508792,DA4l,2,0,2
lLN2X12_R,7205759406226508792,DA4m,8,0,8
lLN2X12_R,7205759406226508792,DC1,13,0,13
lLN2X12_R,7205759406226508792,DC2,5,0,5
lLN2X12_R,7205759406226508792,DC4,17,4,13
lLN2X12_R,7205759406226508792,DL1,33,4,29
lLN2X12_R,7205759406226508792,DL2d,17,0,17
lLN2X12_R,7205759406226508792,DL2v,38,3,35
lLN2X12_R,7205759406226508792,DL3,1,0,1
lLN2X12_R,7205759406226508792,DL5,55,14,41
lLN2X12_R,7205759406226508792,DM1,20,5,15
lLN2X12_R,7205759406226508792,DM2,6,0,6
lLN2X12_R,7205759406226508792,DM3,1,0,1
lLN2X12_R,7205759406226508792,DM4,6,4,2
lLN2X12_R,7205759406226508792,DM6,4,0,4
lLN2X12_R,7205759406226508792,DP1l,31,0,31
lLN2X12_R,7205759406226508792,DP1m,63,5,58
lLN2X12_R,7205759406226508792,VA1d,1,0,1
lLN2X12_R,7205759406226508792,VA1v,4,0,4
lLN2X12_R,7205759406226508792,VA2,6,1,5
lLN2X12_R,7205759406226508792,VA3,5,0,5
lLN2X12_R,7205759406226508792,VA4,2,0,2
lLN2X12_R,7205759406226508792,VA5,2,0,2
lLN2X12_R,7205759406226508792,VA6,46,3,43
lLN2X12_R,7205759406226508792,VA7m,8,1,7
lLN2X12_R,7205759406226508792,VC1,10,0,10
lLN2X12_R,7205759406226508792,VC2,13,0,13
lLN2X12_R,7205759406226508792,VC4,2,0,2
lLN2X12_R,7205759406226508792,VC5,24,0,24
lLN2X12_R,7205759406226508792,VL1,6,6,0
lLN2X12_R,7205759406226508792,VL2a,30,1,29
lLN2X12_R,7205759406226508792,VL2p,23,0,23
lLN2X12_R,7205759406226508792,VM1,1,0,1
lLN2X12_R,7205759406226508792,VM2,15,0,15
lLN2X12_R,7205759406226508792,VM4,7,0,7
lLN2X12_R,7205759406226508792,VM5d,1,0,1
lLN2X12_R,7205759406226508792,VM5v,11,1,10
lLN2X12_R,7205759406226508792,VM7d,7,2,5
lLN2X12_R,7205759406226508792,VM7v,5,0,5
