LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN2P_a_L,7205759406314970781,D,25,12,13
lLN2P_a_L,7205759406314970781,DC1,52,14,38
lLN2P_a_L,7205759406314970781,DC2,60,5,55
lLN2P_a_L,7205759406314970781,DC3,33,12,21
lLN2P_a_L,7205759406314970781,DC4,94,33,61
lLN2P_a_L,7205759406314970781,DL2v,6,0,6
lLN2P_a_L,7205759406314970781,DL4,4,3,1
lLN2P_a_L,7205759406314970781,DM2,13,7,6
lLN2P_a_L,7205759406314970781,DM6,1,1,0
lLN2P_a_L,7205759406314970781,DP1l,23,8,15
lLN2P_a_L,7205759406314970781,DP1m,6,1,5
lLN2P_a_L,7205759406314970781,VA1v,8,0,8
lLN2P_a_L,7205759406314970781,VA4,69,23,46
lLN2P_a_L,7205759406314970781,VA6,52,8,44
lLN2P_a_L,7205759406314970781,VC1,82,21,61
lLN2P_a_L,7205759406314970781,VC2,32,4,28
lLN2P_a_L,7205759406314970781,VC3l,33,12,21
lLN2P_a_L,7205759406314970781,VC4,41,1,40
lLN2P_a_L,7205759406314970781,VM5d,4,4,0
lLN2P_a_L,7205759406314970781,VM5v,31,1,30
lLN2P_a_L,7205759406314970781,VM7d,131,23,108
lLN2P_a_L,7205759406314970781,VM7v,16,9,7
