LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN2F_b_R,7205759406092828252,D,188,10,178
lLN2F_b_R,7205759406092828252,DA1,334,36,298
lLN2F_b_R,7205759406092828252,DA2,72,17,55
lLN2F_b_R,7205759406092828252,DA3,16,2,14
lLN2F_b_R,7205759406092828252,DA4l,41,3,38
lLN2F_b_R,7205759406092828252,DA4m,8,0,8
lLN2F_b_R,7205759406092828252,DC1,256,26,230
lLN2F_b_R,7205759406092828252,DC2,197,24,173
lLN2F_b_R,7205759406092828252,DC3,70,7,63
lLN2F_b_R,7205759406092828252,DC4,285,43,242
lLN2F_b_R,7205759406092828252,DL1,222,24,198
lLN2F_b_R,7205759406092828252,DL2d,155,28,127
lLN2F_b_R,7205759406092828252,DL2v,193,25,168
lLN2F_b_R,7205759406092828252,DL3,5,0,5
lLN2F_b_R,7205759406092828252,DL4,52,8,44
lLN2F_b_R,7205759406092828252,DL5,194,32,162
lLN2F_b_R,7205759406092828252,DM1,501,37,464
lLN2F_b_R,7205759406092828252,DM2,184,22,162
lLN2F_b_R,7205759406092828252,DM3,68,17,51
lLN2F_b_R,7205759406092828252,DM4,235,41,194
lLN2F_b_R,7205759406092828252,DM5,24,2,22
lLN2F_b_R,7205759406092828252,DM6,155,16,139
lLN2F_b_R,7205759406092828252,DP1l,274,41,233
lLN2F_b_R,7205759406092828252,DP1m,865,179,686
lLN2F_b_R,7205759406092828252,V,92,92,0
lLN2F_b_R,7205759406092828252,VA1v,47,1,46
lLN2F_b_R,7205759406092828252,VA2,256,18,238
lLN2F_b_R,7205759406092828252,VA3,75,4,71
lLN2F_b_R,7205759406092828252,VA4,81,14,67
lLN2F_b_R,7205759406092828252,VA6,383,10,373
lLN2F_b_R,7205759406092828252,VA7l,13,1,12
lLN2F_b_R,7205759406092828252,VA7m,53,3,50
lLN2F_b_R,7205759406092828252,VC1,193,17,176
lLN2F_b_R,7205759406092828252,VC2,109,7,102
lLN2F_b_R,7205759406092828252,VC3l,320,48,272
lLN2F_b_R,7205759406092828252,VC3m,163,24,139
lLN2F_b_R,7205759406092828252,VC4,85,10,75
lLN2F_b_R,7205759406092828252,VC5,128,47,81
lLN2F_b_R,7205759406092828252,VL1,7,7,0
lLN2F_b_R,7205759406092828252,VL2a,275,10,265
lLN2F_b_R,7205759406092828252,VL2p,104,0,104
lLN2F_b_R,7205759406092828252,VM1,18,5,13
lLN2F_b_R,7205759406092828252,VM2,56,3,53
lLN2F_b_R,7205759406092828252,VM3,41,0,41
lLN2F_b_R,7205759406092828252,VM4,102,8,94
lLN2F_b_R,7205759406092828252,VM5d,431,45,386
lLN2F_b_R,7205759406092828252,VM5v,97,16,81
lLN2F_b_R,7205759406092828252,VM7d,261,59,202
lLN2F_b_R,7205759406092828252,VM7v,124,44,80
