LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN2X04_L,7205759406213982541,D,61,7,54
lLN2X04_L,7205759406213982541,DA1,6,2,4
lLN2X04_L,7205759406213982541,DA2,27,2,25
lLN2X04_L,7205759406213982541,DA3,2,0,2
lLN2X04_L,7205759406213982541,DA4l,9,0,9
lLN2X04_L,7205759406213982541,DA4m,42,8,34
lLN2X04_L,7205759406213982541,DC1,84,15,69
lLN2X04_L,7205759406213982541,DC2,23,0,23
lLN2X04_L,7205759406213982541,DC3,28,3,25
lLN2X04_L,7205759406213982541,DC4,88,27,61
lLN2X04_L,7205759406213982541,DL1,18,4,14
lLN2X04_L,7205759406213982541,DL2d,14,2,12
lLN2X04_L,7205759406213982541,DL2v,10,0,10
lLN2X04_L,7205759406213982541,DL3,7,3,4
lLN2X04_L,7205759406213982541,DL4,16,3,13
lLN2X04_L,7205759406213982541,DL5,42,9,33
lLN2X04_L,7205759406213982541,DM1,58,12,46
lLN2X04_L,7205759406213982541,DM2,19,7,12
lLN2X04_L,7205759406213982541,DM4,57,11,46
lLN2X04_L,7205759406213982541,DM5,12,0,12
lLN2X04_L,7205759406213982541,DM6,51,15,36
lLN2X04_L,7205759406213982541,DP1l,69,7,62
lLN2X04_L,7205759406213982541,DP1m,111,12,99
lLN2X04_L,7205759406213982541,V,7,7,0
lLN2X04_L,7205759406213982541,VA1d,13,0,13
lLN2X04_L,7205759406213982541,VA1v,7,0,7
lLN2X04_L,7205759406213982541,VA2,44,6,38
lLN2X04_L,7205759406213982541,VA3,29,1,28
lLN2X04_L,7205759406213982541,VA4,20,4,16
lLN2X04_L,7205759406213982541,VA5,10,6,4
lLN2X04_L,7205759406213982541,VA6,64,7,57
lLN2X04_L,7205759406213982541,VA7l,15,7,8
lLN2X04_L,7205759406213982541,VA7m,36,6,30
lLN2X04_L,7205759406213982541,VC1,32,3,29
lLN2X04_L,7205759406213982541,VC2,27,6,21
lLN2X04_L,7205759406213982541,VC3l,14,3,11
lLN2X04_L,7205759406213982541,VC3m,29,4,25
lLN2X04_L,7205759406213982541,VC5,53,12,41
lLN2X04_L,7205759406213982541,VL1,35,35,0
lLN2X04_L,7205759406213982541,VL2a,40,12,28
lLN2X04_L,7205759406213982541,VL2p,65,20,45
lLN2X04_L,7205759406213982541,VM1,27,1,26
lLN2X04_L,7205759406213982541,VM2,51,12,39
lLN2X04_L,7205759406213982541,VM4,71,3,68
lLN2X04_L,7205759406213982541,VM5v,12,3,9
lLN2X04_L,7205759406213982541,VM7d,17,0,17
lLN2X04_L,7205759406213982541,VM7v,4,0,4
