LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
v2LN3A1_b_L,7205759406315667001,D,2,2,0
v2LN3A1_b_L,7205759406315667001,DA3,1,0,1
v2LN3A1_b_L,7205759406315667001,DA4l,1,0,1
v2LN3A1_b_L,7205759406315667001,DC1,7,6,1
v2LN3A1_b_L,7205759406315667001,DC2,9,5,4
v2LN3A1_b_L,7205759406315667001,DC3,2,2,0
v2LN3A1_b_L,7205759406315667001,DC4,27,22,5
v2LN3A1_b_L,7205759406315667001,DL1,5,5,0
v2LN3A1_b_L,7205759406315667001,DL2d,12,12,0
v2LN3A1_b_L,7205759406315667001,DL2v,28,25,3
v2LN3A1_b_L,7205759406315667001,DL4,1,0,1
v2LN3A1_b_L,7205759406315667001,DL5,49,43,6
v2LN3A1_b_L,7205759406315667001,DM1,37,37,0
v2LN3A1_b_L,7205759406315667001,DM2,4,2,2
v2LN3A1_b_L,7205759406315667001,DM3,5,4,1
v2LN3A1_b_L,7205759406315667001,DM4,15,13,2
v2LN3A1_b_L,7205759406315667001,DM5,23,16,7
v2LN3A1_b_L,7205759406315667001,DM6,13,6,7
v2LN3A1_b_L,7205759406315667001,DP1l,6,5,1
v2LN3A1_b_L,7205759406315667001,DP1m,38,34,4
v2LN3A1_b_L,7205759406315667001,V,3,3,0
v2LN3A1_b_L,7205759406315667001,VA1d,4,0,4
v2LN3A1_b_L,7205759406315667001,VA2,13,11,2
v2LN3A1_b_L,7205759406315667001,VA3,5,3,2
v2LN3A1_b_L,7205759406315667001,VA4,8,7,1
v2LN3A1_b_L,7205759406315667001,VA5,1,1,0
v2LN3A1_b_L,7205759406315667001,VA7l,1,1,0
v2LN3A1_b_L,7205759406315667001,VA7m,1,1,0
v2LN3A1_b_L,7205759406315667001,VC1,77,66,11
v2LN3A1_b_L,7205759406315667001,VC3l,11,10,1
v2LN3A1_b_L,7205759406315667001,VC3m,4,3,1
v2LN3A1_b_L,7205759406315667001,VC4,1,1,0
v2LN3A1_b_L,7205759406315667001,VC5,9,6,3
v2LN3A1_b_L,7205759406315667001,VL2a,3,3,0
v2LN3A1_b_L,7205759406315667001,VL2p,12,12,0
v2LN3A1_b_L,7205759406315667001,VM1,2,0,2
v2LN3A1_b_L,7205759406315667001,VM2,4,4,0
v2LN3A1_b_L,7205759406315667001,VM3,1,1,0
v2LN3A1_b_L,7205759406315667001,VM7v,1,1,0
