LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
v2LN40_2_R,7205759406147744342,DP1l,2,2,0
v2LN40_2_R,7205759406147744342,VL1,187,187,0
v2LN40_2_R,7205759406147744342,VL2a,11,11,0
v2LN40_2_R,7205759406147744342,VL2p,37,37,0
v2LN40_2_R,7205759406147744342,VM4,26,20,6
