LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
CB1266_L,7205759406239016951,D,2,2,0
CB1266_L,7205759406239016951,DA4l,4,3,1
CB1266_L,7205759406239016951,DC1,83,31,52
CB1266_L,7205759406239016951,DC2,10,2,8
CB1266_L,7205759406239016951,DC3,73,10,63
CB1266_L,7205759406239016951,DC4,1,1,0
CB1266_L,7205759406239016951,DL2d,5,2,3
CB1266_L,7205759406239016951,DL2v,3,1,2
CB1266_L,7205759406239016951,DL5,10,2,8
CB1266_L,7205759406239016951,DM1,116,61,55
CB1266_L,7205759406239016951,DM2,6,2,4
CB1266_L,7205759406239016951,DM4,1,1,0
CB1266_L,7205759406239016951,DP1l,63,34,29
CB1266_L,7205759406239016951,DP1m,125,85,40
CB1266_L,7205759406239016951,V,226,226,0
CB1266_L,7205759406239016951,VA2,86,27,59
CB1266_L,7205759406239016951,VA3,26,5,21
CB1266_L,7205759406239016951,VA4,17,14,3
CB1266_L,7205759406239016951,VA5,5,2,3
CB1266_L,7205759406239016951,VA6,36,21,15
CB1266_L,7205759406239016951,VC1,2,2,0
CB1266_L,7205759406239016951,VC2,29,8,21
CB1266_L,7205759406239016951,VC3m,110,63,47
CB1266_L,7205759406239016951,VC4,1,1,0
CB1266_L,7205759406239016951,VC5,16,10,6
CB1266_L,7205759406239016951,VL1,1,1,0
CB1266_L,7205759406239016951,VL2a,8,2,6
CB1266_L,7205759406239016951,VL2p,37,13,24
CB1266_L,7205759406239016951,VM1,3,1,2
CB1266_L,7205759406239016951,VM2,3,3,0
CB1266_L,7205759406239016951,VM5d,179,89,90
CB1266_L,7205759406239016951,VM5v,61,9,52
CB1266_L,7205759406239016951,VM7d,79,41,38
CB1266_L,7205759406239016951,VM7v,72,35,37
