LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN2X10_L,7205759406082413651,D,13,0,13
lLN2X10_L,7205759406082413651,DA1,3,0,3
lLN2X10_L,7205759406082413651,DA2,13,2,11
lLN2X10_L,7205759406082413651,DA4l,5,0,5
lLN2X10_L,7205759406082413651,DA4m,2,0,2
lLN2X10_L,7205759406082413651,DC1,6,1,5
lLN2X10_L,7205759406082413651,DC2,3,0,3
lLN2X10_L,7205759406082413651,DC3,6,0,6
lLN2X10_L,7205759406082413651,DC4,3,3,0
lLN2X10_L,7205759406082413651,DL1,14,2,12
lLN2X10_L,7205759406082413651,DL2d,3,0,3
lLN2X10_L,7205759406082413651,DL2v,17,2,15
lLN2X10_L,7205759406082413651,DL3,1,0,1
lLN2X10_L,7205759406082413651,DL5,21,1,20
lLN2X10_L,7205759406082413651,DM1,5,0,5
lLN2X10_L,7205759406082413651,DM2,4,1,3
lLN2X10_L,7205759406082413651,DM5,7,3,4
lLN2X10_L,7205759406082413651,DP1l,11,0,11
lLN2X10_L,7205759406082413651,DP1m,9,1,8
lLN2X10_L,7205759406082413651,VA1d,6,1,5
lLN2X10_L,7205759406082413651,VA1v,21,0,21
lLN2X10_L,7205759406082413651,VA2,10,0,10
lLN2X10_L,7205759406082413651,VA3,22,0,22
lLN2X10_L,7205759406082413651,VA4,13,0,13
lLN2X10_L,7205759406082413651,VA5,3,2,1
lLN2X10_L,7205759406082413651,VA6,29,0,29
lLN2X10_L,7205759406082413651,VA7l,3,3,0
lLN2X10_L,7205759406082413651,VA7m,5,0,5
lLN2X10_L,7205759406082413651,VC1,21,7,14
lLN2X10_L,7205759406082413651,VC2,10,0,10
lLN2X10_L,7205759406082413651,VC3l,6,1,5
lLN2X10_L,7205759406082413651,VC4,4,1,3
lLN2X10_L,7205759406082413651,VL1,16,16,0
lLN2X10_L,7205759406082413651,VL2a,21,1,20
lLN2X10_L,7205759406082413651,VL2p,11,2,9
lLN2X10_L,7205759406082413651,VM1,6,0,6
lLN2X10_L,7205759406082413651,VM2,1,0,1
lLN2X10_L,7205759406082413651,VM5d,4,0,4
lLN2X10_L,7205759406082413651,VM5v,19,8,11
lLN2X10_L,7205759406082413651,VM7v,1,1,0
