LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN1_bc_R,7205759406231379972,D,1,1,0
lLN1_bc_R,7205759406231379972,DA1,1,0,1
lLN1_bc_R,7205759406231379972,DC1,5,2,3
lLN1_bc_R,7205759406231379972,DC2,1,1,0
lLN1_bc_R,7205759406231379972,DC4,7,0,7
lLN1_bc_R,7205759406231379972,DL1,1,1,0
lLN1_bc_R,7205759406231379972,DM1,3,3,0
lLN1_bc_R,7205759406231379972,DM2,3,1,2
lLN1_bc_R,7205759406231379972,DP1l,5,1,4
lLN1_bc_R,7205759406231379972,DP1m,2,1,1
lLN1_bc_R,7205759406231379972,VA3,1,1,0
lLN1_bc_R,7205759406231379972,VC5,1,1,0
lLN1_bc_R,7205759406231379972,VL2a,6,6,0
lLN1_bc_R,7205759406231379972,VL2p,1,0,1
lLN1_bc_R,7205759406231379972,VM2,1,0,1
lLN1_bc_R,7205759406231379972,VM5v,4,3,1
lLN1_bc_R,7205759406231379972,VM7d,1,0,1
