LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN2P_b_L,7205759406376664461,D,50,22,28
lLN2P_b_L,7205759406376664461,DA1,3,3,0
lLN2P_b_L,7205759406376664461,DA2,46,17,29
lLN2P_b_L,7205759406376664461,DA4l,16,8,8
lLN2P_b_L,7205759406376664461,DA4m,33,8,25
lLN2P_b_L,7205759406376664461,DC1,15,9,6
lLN2P_b_L,7205759406376664461,DC3,31,11,20
lLN2P_b_L,7205759406376664461,DC4,88,24,64
lLN2P_b_L,7205759406376664461,DL1,12,5,7
lLN2P_b_L,7205759406376664461,DL2d,37,14,23
lLN2P_b_L,7205759406376664461,DL2v,4,1,3
lLN2P_b_L,7205759406376664461,DL4,75,31,44
lLN2P_b_L,7205759406376664461,DL5,57,24,33
lLN2P_b_L,7205759406376664461,DM1,49,28,21
lLN2P_b_L,7205759406376664461,DM2,16,5,11
lLN2P_b_L,7205759406376664461,DM3,32,15,17
lLN2P_b_L,7205759406376664461,DM4,91,39,52
lLN2P_b_L,7205759406376664461,DP1l,1,1,0
lLN2P_b_L,7205759406376664461,DP1m,44,22,22
lLN2P_b_L,7205759406376664461,V,29,29,0
lLN2P_b_L,7205759406376664461,VA3,2,0,2
lLN2P_b_L,7205759406376664461,VA5,2,0,2
lLN2P_b_L,7205759406376664461,VA7l,6,1,5
lLN2P_b_L,7205759406376664461,VA7m,42,22,20
lLN2P_b_L,7205759406376664461,VC1,55,23,32
lLN2P_b_L,7205759406376664461,VC3l,71,9,62
lLN2P_b_L,7205759406376664461,VC5,4,4,0
lLN2P_b_L,7205759406376664461,VL2a,45,9,36
lLN2P_b_L,7205759406376664461,VL2p,7,3,4
lLN2P_b_L,7205759406376664461,VM4,55,14,41
lLN2P_b_L,7205759406376664461,VM5d,30,14,16
lLN2P_b_L,7205759406376664461,VM7d,52,21,31
lLN2P_b_L,7205759406376664461,VM7v,73,42,31
