LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN2F_a_L,7205759406237880401,D,91,15,76
lLN2F_a_L,7205759406237880401,DA1,98,2,96
lLN2F_a_L,7205759406237880401,DA2,63,27,36
lLN2F_a_L,7205759406237880401,DA3,44,3,41
lLN2F_a_L,7205759406237880401,DA4l,20,5,15
lLN2F_a_L,7205759406237880401,DA4m,73,14,59
lLN2F_a_L,7205759406237880401,DC1,109,18,91
lLN2F_a_L,7205759406237880401,DC2,73,5,68
lLN2F_a_L,7205759406237880401,DC3,64,7,57
lLN2F_a_L,7205759406237880401,DC4,204,51,153
lLN2F_a_L,7205759406237880401,DL1,165,42,123
lLN2F_a_L,7205759406237880401,DL2d,84,19,65
lLN2F_a_L,7205759406237880401,DL2v,113,20,93
lLN2F_a_L,7205759406237880401,DL3,20,1,19
lLN2F_a_L,7205759406237880401,DL4,51,11,40
lLN2F_a_L,7205759406237880401,DL5,155,32,123
lLN2F_a_L,7205759406237880401,DM1,214,40,174
lLN2F_a_L,7205759406237880401,DM2,58,11,47
lLN2F_a_L,7205759406237880401,DM3,63,14,49
lLN2F_a_L,7205759406237880401,DM4,141,53,88
lLN2F_a_L,7205759406237880401,DM5,49,9,40
lLN2F_a_L,7205759406237880401,DM6,78,23,55
lLN2F_a_L,7205759406237880401,DP1l,116,22,94
lLN2F_a_L,7205759406237880401,DP1m,381,68,313
lLN2F_a_L,7205759406237880401,V,74,74,0
lLN2F_a_L,7205759406237880401,VA1d,65,5,60
lLN2F_a_L,7205759406237880401,VA1v,29,4,25
lLN2F_a_L,7205759406237880401,VA2,97,6,91
lLN2F_a_L,7205759406237880401,VA3,43,4,39
lLN2F_a_L,7205759406237880401,VA4,83,11,72
lLN2F_a_L,7205759406237880401,VA5,8,2,6
lLN2F_a_L,7205759406237880401,VA6,136,16,120
lLN2F_a_L,7205759406237880401,VA7l,39,4,35
lLN2F_a_L,7205759406237880401,VA7m,29,1,28
lLN2F_a_L,7205759406237880401,VC1,152,32,120
lLN2F_a_L,7205759406237880401,VC2,91,10,81
lLN2F_a_L,7205759406237880401,VC3l,48,7,41
lLN2F_a_L,7205759406237880401,VC3m,126,31,95
lLN2F_a_L,7205759406237880401,VC4,56,9,47
lLN2F_a_L,7205759406237880401,VC5,202,35,167
lLN2F_a_L,7205759406237880401,VL1,22,22,0
lLN2F_a_L,7205759406237880401,VL2a,92,2,90
lLN2F_a_L,7205759406237880401,VL2p,73,8,65
lLN2F_a_L,7205759406237880401,VM1,45,7,38
lLN2F_a_L,7205759406237880401,VM2,124,29,95
lLN2F_a_L,7205759406237880401,VM3,51,7,44
lLN2F_a_L,7205759406237880401,VM4,126,16,110
lLN2F_a_L,7205759406237880401,VM5d,128,20,108
lLN2F_a_L,7205759406237880401,VM5v,98,9,89
lLN2F_a_L,7205759406237880401,VM7d,105,16,89
lLN2F_a_L,7205759406237880401,VM7v,61,20,41
