LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN1_bc_R,7205759406123475712,DA2,1,0,1
lLN1_bc_R,7205759406123475712,DA4l,2,1,1
lLN1_bc_R,7205759406123475712,DC1,1,0,1
lLN1_bc_R,7205759406123475712,DC2,1,0,1
lLN1_bc_R,7205759406123475712,DC3,4,2,2
lLN1_bc_R,7205759406123475712,DC4,4,2,2
lLN1_bc_R,7205759406123475712,DL1,4,0,4
lLN1_bc_R,7205759406123475712,DL2d,1,0,1
lLN1_bc_R,7205759406123475712,DL2v,1,0,1
lLN1_bc_R,7205759406123475712,DL5,4,1,3
lLN1_bc_R,7205759406123475712,DM1,6,3,3
lLN1_bc_R,7205759406123475712,DM4,2,2,0
lLN1_bc_R,7205759406123475712,DP1l,8,4,4
lLN1_bc_R,7205759406123475712,DP1m,2,0,2
lLN1_bc_R,7205759406123475712,V,3,3,0
lLN1_bc_R,7205759406123475712,VA1d,4,1,3
lLN1_bc_R,7205759406123475712,VA1v,1,1,0
lLN1_bc_R,7205759406123475712,VA6,5,2,3
lLN1_bc_R,7205759406123475712,VA7m,2,0,2
lLN1_bc_R,7205759406123475712,VC4,1,0,1
lLN1_bc_R,7205759406123475712,VL2p,2,0,2
lLN1_bc_R,7205759406123475712,VM2,4,2,2
lLN1_bc_R,7205759406123475712,VM4,1,0,1
lLN1_bc_R,7205759406123475712,VM5d,1,0,1
lLN1_bc_R,7205759406123475712,VM5v,2,1,1
lLN1_bc_R,7205759406123475712,VM7d,1,1,0
