LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN2T_c_L,7205759406187576661,D,30,7,23
lLN2T_c_L,7205759406187576661,DA1,91,30,61
lLN2T_c_L,7205759406187576661,DA2,6,1,5
lLN2T_c_L,7205759406187576661,DC1,142,55,87
lLN2T_c_L,7205759406187576661,DC2,56,6,50
lLN2T_c_L,7205759406187576661,DC3,63,19,44
lLN2T_c_L,7205759406187576661,DC4,63,23,40
lLN2T_c_L,7205759406187576661,DL1,63,8,55
lLN2T_c_L,7205759406187576661,DL2d,45,5,40
lLN2T_c_L,7205759406187576661,DL2v,42,7,35
lLN2T_c_L,7205759406187576661,DL4,96,40,56
lLN2T_c_L,7205759406187576661,DL5,106,43,63
lLN2T_c_L,7205759406187576661,DM1,153,47,106
lLN2T_c_L,7205759406187576661,DM2,60,20,40
lLN2T_c_L,7205759406187576661,DM3,56,8,48
lLN2T_c_L,7205759406187576661,DM4,133,44,89
lLN2T_c_L,7205759406187576661,DM5,58,6,52
lLN2T_c_L,7205759406187576661,DM6,95,28,67
lLN2T_c_L,7205759406187576661,DP1l,106,40,66
lLN2T_c_L,7205759406187576661,DP1m,290,101,189
lLN2T_c_L,7205759406187576661,V,47,47,0
lLN2T_c_L,7205759406187576661,VA1d,41,4,37
lLN2T_c_L,7205759406187576661,VA1v,4,2,2
lLN2T_c_L,7205759406187576661,VA2,37,15,22
lLN2T_c_L,7205759406187576661,VA3,29,7,22
lLN2T_c_L,7205759406187576661,VA4,52,22,30
lLN2T_c_L,7205759406187576661,VA6,51,20,31
lLN2T_c_L,7205759406187576661,VA7l,2,1,1
lLN2T_c_L,7205759406187576661,VA7m,28,11,17
lLN2T_c_L,7205759406187576661,VC1,26,11,15
lLN2T_c_L,7205759406187576661,VC2,1,0,1
lLN2T_c_L,7205759406187576661,VC3l,12,4,8
lLN2T_c_L,7205759406187576661,VC3m,75,17,58
lLN2T_c_L,7205759406187576661,VC4,33,6,27
lLN2T_c_L,7205759406187576661,VC5,20,4,16
lLN2T_c_L,7205759406187576661,VL2a,112,13,99
lLN2T_c_L,7205759406187576661,VL2p,34,3,31
lLN2T_c_L,7205759406187576661,VM1,51,12,39
lLN2T_c_L,7205759406187576661,VM2,51,13,38
lLN2T_c_L,7205759406187576661,VM3,8,4,4
lLN2T_c_L,7205759406187576661,VM5d,50,12,38
lLN2T_c_L,7205759406187576661,VM5v,17,1,16
lLN2T_c_L,7205759406187576661,VM7d,96,13,83
lLN2T_c_L,7205759406187576661,VM7v,65,22,43
