LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
CB1676_L,7205759406220381821,D,1,0,1
CB1676_L,7205759406220381821,DA1,2,0,2
CB1676_L,7205759406220381821,DA2,2,2,0
CB1676_L,7205759406220381821,DA4l,1,1,0
CB1676_L,7205759406220381821,DC1,1,0,1
CB1676_L,7205759406220381821,DC2,10,3,7
CB1676_L,7205759406220381821,DC4,13,8,5
CB1676_L,7205759406220381821,DL2d,3,1,2
CB1676_L,7205759406220381821,DL2v,3,3,0
CB1676_L,7205759406220381821,DL4,2,2,0
CB1676_L,7205759406220381821,DL5,20,13,7
CB1676_L,7205759406220381821,DM3,3,1,2
CB1676_L,7205759406220381821,DM4,17,15,2
CB1676_L,7205759406220381821,DM5,15,11,4
CB1676_L,7205759406220381821,DM6,4,2,2
CB1676_L,7205759406220381821,DP1m,7,7,0
CB1676_L,7205759406220381821,V,2,2,0
CB1676_L,7205759406220381821,VA1d,2,2,0
CB1676_L,7205759406220381821,VA1v,5,2,3
CB1676_L,7205759406220381821,VA2,3,1,2
CB1676_L,7205759406220381821,VA3,3,0,3
CB1676_L,7205759406220381821,VA7m,1,1,0
CB1676_L,7205759406220381821,VC1,18,10,8
CB1676_L,7205759406220381821,VC3l,3,3,0
CB1676_L,7205759406220381821,VC3m,2,2,0
CB1676_L,7205759406220381821,VC5,24,16,8
CB1676_L,7205759406220381821,VL2a,3,3,0
CB1676_L,7205759406220381821,VL2p,6,6,0
CB1676_L,7205759406220381821,VM1,1,1,0
CB1676_L,7205759406220381821,VM2,17,17,0
CB1676_L,7205759406220381821,VM5v,2,2,0
CB1676_L,7205759406220381821,VM7d,1,1,0
