LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN1_bc_L,7205759406305710521,DA4l,2,0,2
lLN1_bc_L,7205759406305710521,DC1,3,1,2
lLN1_bc_L,7205759406305710521,DC3,3,0,3
lLN1_bc_L,7205759406305710521,DC4,11,2,9
lLN1_bc_L,7205759406305710521,DL1,39,23,16
lLN1_bc_L,7205759406305710521,DL2d,2,0,2
lLN1_bc_L,7205759406305710521,DL2v,7,6,1
lLN1_bc_L,7205759406305710521,DL5,1,1,0
lLN1_bc_L,7205759406305710521,DM1,2,2,0
lLN1_bc_L,7205759406305710521,DM2,1,1,0
lLN1_bc_L,7205759406305710521,DP1m,25,8,17
lLN1_bc_L,7205759406305710521,VA1d,1,0,1
lLN1_bc_L,7205759406305710521,VA6,4,3,1
lLN1_bc_L,7205759406305710521,VC1,1,0,1
lLN1_bc_L,7205759406305710521,VC3m,3,0,3
lLN1_bc_L,7205759406305710521,VC4,1,1,0
lLN1_bc_L,7205759406305710521,VC5,6,4,2
lLN1_bc_L,7205759406305710521,VL1,6,6,0
lLN1_bc_L,7205759406305710521,VM3,1,0,1
lLN1_bc_L,7205759406305710521,VM5d,1,1,0
lLN1_bc_L,7205759406305710521,VM5v,1,0,1
lLN1_bc_L,7205759406305710521,VM7d,1,0,1
lLN1_bc_L,7205759406305710521,VM7v,1,0,1
