LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN2P_a_L,7205759406220544971,DA4l,11,3,8
lLN2P_a_L,7205759406220544971,DC2,3,0,3
lLN2P_a_L,7205759406220544971,DC3,6,0,6
lLN2P_a_L,7205759406220544971,DC4,42,13,29
lLN2P_a_L,7205759406220544971,DL2d,15,4,11
lLN2P_a_L,7205759406220544971,DL2v,8,0,8
lLN2P_a_L,7205759406220544971,DM1,42,6,36
lLN2P_a_L,7205759406220544971,DM2,124,24,100
lLN2P_a_L,7205759406220544971,DM4,131,40,91
lLN2P_a_L,7205759406220544971,DP1l,17,3,14
lLN2P_a_L,7205759406220544971,DP1m,23,4,19
lLN2P_a_L,7205759406220544971,V,112,112,0
lLN2P_a_L,7205759406220544971,VA1d,9,7,2
lLN2P_a_L,7205759406220544971,VA2,81,20,61
lLN2P_a_L,7205759406220544971,VA3,18,1,17
lLN2P_a_L,7205759406220544971,VC1,66,13,53
lLN2P_a_L,7205759406220544971,VC2,30,2,28
lLN2P_a_L,7205759406220544971,VC3m,3,3,0
lLN2P_a_L,7205759406220544971,VL2a,50,3,47
lLN2P_a_L,7205759406220544971,VM1,44,7,37
lLN2P_a_L,7205759406220544971,VM3,7,2,5
lLN2P_a_L,7205759406220544971,VM4,16,8,8
lLN2P_a_L,7205759406220544971,VM5d,10,7,3
lLN2P_a_L,7205759406220544971,VM5v,4,1,3
lLN2P_a_L,7205759406220544971,VM7v,1,0,1
