LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN2X03_L,7205759406276902461,D,22,2,20
lLN2X03_L,7205759406276902461,DA1,5,2,3
lLN2X03_L,7205759406276902461,DA2,20,7,13
lLN2X03_L,7205759406276902461,DA3,15,1,14
lLN2X03_L,7205759406276902461,DA4l,2,1,1
lLN2X03_L,7205759406276902461,DA4m,19,12,7
lLN2X03_L,7205759406276902461,DC1,22,10,12
lLN2X03_L,7205759406276902461,DC2,2,0,2
lLN2X03_L,7205759406276902461,DC3,11,2,9
lLN2X03_L,7205759406276902461,DC4,25,13,12
lLN2X03_L,7205759406276902461,DL1,11,5,6
lLN2X03_L,7205759406276902461,DL2d,1,0,1
lLN2X03_L,7205759406276902461,DL2v,5,4,1
lLN2X03_L,7205759406276902461,DL3,8,1,7
lLN2X03_L,7205759406276902461,DL4,14,9,5
lLN2X03_L,7205759406276902461,DL5,25,5,20
lLN2X03_L,7205759406276902461,DM1,30,19,11
lLN2X03_L,7205759406276902461,DM2,1,1,0
lLN2X03_L,7205759406276902461,DM3,22,8,14
lLN2X03_L,7205759406276902461,DM4,17,13,4
lLN2X03_L,7205759406276902461,DM5,6,2,4
lLN2X03_L,7205759406276902461,DM6,14,2,12
lLN2X03_L,7205759406276902461,DP1l,15,0,15
lLN2X03_L,7205759406276902461,DP1m,20,7,13
lLN2X03_L,7205759406276902461,V,22,22,0
lLN2X03_L,7205759406276902461,VA1d,9,1,8
lLN2X03_L,7205759406276902461,VA1v,2,0,2
lLN2X03_L,7205759406276902461,VA2,12,2,10
lLN2X03_L,7205759406276902461,VA3,7,0,7
lLN2X03_L,7205759406276902461,VA4,8,6,2
lLN2X03_L,7205759406276902461,VA5,2,1,1
lLN2X03_L,7205759406276902461,VA6,19,10,9
lLN2X03_L,7205759406276902461,VA7l,7,7,0
lLN2X03_L,7205759406276902461,VA7m,5,3,2
lLN2X03_L,7205759406276902461,VC1,15,5,10
lLN2X03_L,7205759406276902461,VC2,11,7,4
lLN2X03_L,7205759406276902461,VC3l,2,1,1
lLN2X03_L,7205759406276902461,VC3m,4,3,1
lLN2X03_L,7205759406276902461,VC4,5,1,4
lLN2X03_L,7205759406276902461,VC5,3,1,2
lLN2X03_L,7205759406276902461,VL1,34,34,0
lLN2X03_L,7205759406276902461,VL2a,46,1,45
lLN2X03_L,7205759406276902461,VL2p,23,9,14
lLN2X03_L,7205759406276902461,VM1,1,1,0
lLN2X03_L,7205759406276902461,VM2,14,4,10
lLN2X03_L,7205759406276902461,VM3,1,0,1
lLN2X03_L,7205759406276902461,VM4,14,6,8
lLN2X03_L,7205759406276902461,VM5d,10,5,5
lLN2X03_L,7205759406276902461,VM5v,19,5,14
lLN2X03_L,7205759406276902461,VM7d,14,6,8
lLN2X03_L,7205759406276902461,VM7v,28,10,18
