LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
vLN25_L,7205759406141136821,DC3,5,5,0
vLN25_L,7205759406141136821,DL1,8,7,1
vLN25_L,7205759406141136821,DL2v,6,6,0
vLN25_L,7205759406141136821,DP1l,154,148,6
vLN25_L,7205759406141136821,VA3,39,38,1
vLN25_L,7205759406141136821,VA7l,13,13,0
vLN25_L,7205759406141136821,VC3m,1,0,1
vLN25_L,7205759406141136821,VC5,53,51,2
vLN25_L,7205759406141136821,VL2a,23,21,2
vLN25_L,7205759406141136821,VL2p,91,91,0
vLN25_L,7205759406141136821,VM1,7,6,1
vLN25_L,7205759406141136821,VM4,71,60,11
