LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN2P_a_R,7205759406215008652,DC1,57,13,44
lLN2P_a_R,7205759406215008652,DC2,39,12,27
lLN2P_a_R,7205759406215008652,DC4,2,2,0
lLN2P_a_R,7205759406215008652,DL2v,1,1,0
lLN2P_a_R,7205759406215008652,DL4,151,71,80
lLN2P_a_R,7205759406215008652,DL5,24,4,20
lLN2P_a_R,7205759406215008652,DM1,21,4,17
lLN2P_a_R,7205759406215008652,DM2,4,0,4
lLN2P_a_R,7205759406215008652,DM3,110,41,69
lLN2P_a_R,7205759406215008652,DM4,43,20,23
lLN2P_a_R,7205759406215008652,DM6,45,9,36
lLN2P_a_R,7205759406215008652,DP1l,3,0,3
lLN2P_a_R,7205759406215008652,DP1m,45,9,36
lLN2P_a_R,7205759406215008652,VA2,35,4,31
lLN2P_a_R,7205759406215008652,VC3l,33,9,24
lLN2P_a_R,7205759406215008652,VC4,14,1,13
lLN2P_a_R,7205759406215008652,VL1,5,5,0
lLN2P_a_R,7205759406215008652,VM4,47,15,32
lLN2P_a_R,7205759406215008652,VM5d,2,2,0
