LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN2T_e_L,7205759406334838071,D,11,3,8
lLN2T_e_L,7205759406334838071,DA1,26,7,19
lLN2T_e_L,7205759406334838071,DA2,3,1,2
lLN2T_e_L,7205759406334838071,DA4l,5,3,2
lLN2T_e_L,7205759406334838071,DA4m,10,3,7
lLN2T_e_L,7205759406334838071,DC1,35,22,13
lLN2T_e_L,7205759406334838071,DC2,16,6,10
lLN2T_e_L,7205759406334838071,DC3,20,3,17
lLN2T_e_L,7205759406334838071,DC4,27,4,23
lLN2T_e_L,7205759406334838071,DL1,15,7,8
lLN2T_e_L,7205759406334838071,DL2d,4,3,1
lLN2T_e_L,7205759406334838071,DL2v,6,3,3
lLN2T_e_L,7205759406334838071,DL3,40,13,27
lLN2T_e_L,7205759406334838071,DL4,36,11,25
lLN2T_e_L,7205759406334838071,DL5,33,16,17
lLN2T_e_L,7205759406334838071,DM1,84,50,34
lLN2T_e_L,7205759406334838071,DM2,31,18,13
lLN2T_e_L,7205759406334838071,DM3,19,3,16
lLN2T_e_L,7205759406334838071,DM4,34,17,17
lLN2T_e_L,7205759406334838071,DM5,3,0,3
lLN2T_e_L,7205759406334838071,DM6,10,4,6
lLN2T_e_L,7205759406334838071,DP1l,15,9,6
lLN2T_e_L,7205759406334838071,DP1m,31,14,17
lLN2T_e_L,7205759406334838071,V,9,9,0
lLN2T_e_L,7205759406334838071,VA1d,1,0,1
lLN2T_e_L,7205759406334838071,VA1v,5,2,3
lLN2T_e_L,7205759406334838071,VA2,26,6,20
lLN2T_e_L,7205759406334838071,VA3,11,7,4
lLN2T_e_L,7205759406334838071,VA4,10,5,5
lLN2T_e_L,7205759406334838071,VA6,21,7,14
lLN2T_e_L,7205759406334838071,VA7l,6,6,0
lLN2T_e_L,7205759406334838071,VA7m,2,1,1
lLN2T_e_L,7205759406334838071,VC1,10,5,5
lLN2T_e_L,7205759406334838071,VC2,28,5,23
lLN2T_e_L,7205759406334838071,VC3l,20,14,6
lLN2T_e_L,7205759406334838071,VC3m,7,2,5
lLN2T_e_L,7205759406334838071,VC4,24,9,15
lLN2T_e_L,7205759406334838071,VC5,7,4,3
lLN2T_e_L,7205759406334838071,VL1,3,3,0
lLN2T_e_L,7205759406334838071,VL2a,18,3,15
lLN2T_e_L,7205759406334838071,VM1,7,1,6
lLN2T_e_L,7205759406334838071,VM2,3,2,1
lLN2T_e_L,7205759406334838071,VM3,8,5,3
lLN2T_e_L,7205759406334838071,VM4,51,17,34
lLN2T_e_L,7205759406334838071,VM5d,29,14,15
lLN2T_e_L,7205759406334838071,VM5v,10,2,8
lLN2T_e_L,7205759406334838071,VM7d,37,23,14
lLN2T_e_L,7205759406334838071,VM7v,20,10,10
