LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN1_bc_R,7205759406169081772,D,1,0,1
lLN1_bc_R,7205759406169081772,DA1,1,1,0
lLN1_bc_R,7205759406169081772,DA2,1,1,0
lLN1_bc_R,7205759406169081772,DC1,4,2,2
lLN1_bc_R,7205759406169081772,DC4,1,1,0
lLN1_bc_R,7205759406169081772,DL1,7,6,1
lLN1_bc_R,7205759406169081772,DL2v,1,0,1
lLN1_bc_R,7205759406169081772,DM1,4,2,2
lLN1_bc_R,7205759406169081772,DM6,1,0,1
lLN1_bc_R,7205759406169081772,DP1m,2,2,0
lLN1_bc_R,7205759406169081772,VA4,1,0,1
lLN1_bc_R,7205759406169081772,VA6,4,3,1
lLN1_bc_R,7205759406169081772,VC2,1,1,0
lLN1_bc_R,7205759406169081772,VC3l,3,0,3
lLN1_bc_R,7205759406169081772,VC3m,1,1,0
lLN1_bc_R,7205759406169081772,VC4,1,0,1
lLN1_bc_R,7205759406169081772,VC5,2,0,2
lLN1_bc_R,7205759406169081772,VL2p,2,0,2
lLN1_bc_R,7205759406169081772,VM5d,1,0,1
lLN1_bc_R,7205759406169081772,VM5v,2,2,0
lLN1_bc_R,7205759406169081772,VM7d,4,4,0
lLN1_bc_R,7205759406169081772,VM7v,1,0,1
