LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN2P_c_R,7205759406155130862,DA1,9,6,3
lLN2P_c_R,7205759406155130862,DA2,29,14,15
lLN2P_c_R,7205759406155130862,DA4m,17,9,8
lLN2P_c_R,7205759406155130862,DC1,35,10,25
lLN2P_c_R,7205759406155130862,DC2,19,5,14
lLN2P_c_R,7205759406155130862,DC3,1,1,0
lLN2P_c_R,7205759406155130862,DC4,36,15,21
lLN2P_c_R,7205759406155130862,DL5,13,1,12
lLN2P_c_R,7205759406155130862,DM1,29,9,20
lLN2P_c_R,7205759406155130862,DM4,21,6,15
lLN2P_c_R,7205759406155130862,DM6,46,15,31
lLN2P_c_R,7205759406155130862,DP1m,2,1,1
lLN2P_c_R,7205759406155130862,VA1d,3,2,1
lLN2P_c_R,7205759406155130862,VA2,3,2,1
lLN2P_c_R,7205759406155130862,VA3,3,0,3
lLN2P_c_R,7205759406155130862,VA6,1,1,0
lLN2P_c_R,7205759406155130862,VC1,10,5,5
lLN2P_c_R,7205759406155130862,VC3l,1,1,0
lLN2P_c_R,7205759406155130862,VC3m,1,1,0
lLN2P_c_R,7205759406155130862,VC4,7,2,5
lLN2P_c_R,7205759406155130862,VC5,1,1,0
lLN2P_c_R,7205759406155130862,VL2a,1,1,0
lLN2P_c_R,7205759406155130862,VL2p,4,0,4
lLN2P_c_R,7205759406155130862,VM1,4,0,4
lLN2P_c_R,7205759406155130862,VM2,2,0,2
lLN2P_c_R,7205759406155130862,VM3,6,2,4
lLN2P_c_R,7205759406155130862,VM4,12,5,7
lLN2P_c_R,7205759406155130862,VM5d,44,16,28
lLN2P_c_R,7205759406155130862,VM7d,21,4,17
