LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
CB3633_R,7205759406311644762,D,1,1,0
CB3633_R,7205759406311644762,DA3,5,0,5
CB3633_R,7205759406311644762,DC1,4,0,4
CB3633_R,7205759406311644762,DC2,4,1,3
CB3633_R,7205759406311644762,DC4,82,37,45
CB3633_R,7205759406311644762,DL5,3,3,0
CB3633_R,7205759406311644762,DM2,1,0,1
CB3633_R,7205759406311644762,DM4,2,1,1
CB3633_R,7205759406311644762,DP1m,10,2,8
CB3633_R,7205759406311644762,V,3,3,0
CB3633_R,7205759406311644762,VA6,1,0,1
CB3633_R,7205759406311644762,VC1,1,0,1
CB3633_R,7205759406311644762,VM3,1,0,1
CB3633_R,7205759406311644762,VM7v,4,2,2
