LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN2X02_L,7205759406321984421,D,72,67,5
lLN2X02_L,7205759406321984421,DA2,1,1,0
lLN2X02_L,7205759406321984421,DA4l,1,0,1
lLN2X02_L,7205759406321984421,DA4m,12,11,1
lLN2X02_L,7205759406321984421,DC1,12,8,4
lLN2X02_L,7205759406321984421,DC2,22,22,0
lLN2X02_L,7205759406321984421,DC4,41,41,0
lLN2X02_L,7205759406321984421,DL1,53,45,8
lLN2X02_L,7205759406321984421,DL2d,17,16,1
lLN2X02_L,7205759406321984421,DL2v,38,30,8
lLN2X02_L,7205759406321984421,DL5,132,110,22
lLN2X02_L,7205759406321984421,DM1,147,131,16
lLN2X02_L,7205759406321984421,DM2,43,39,4
lLN2X02_L,7205759406321984421,DM4,55,45,10
lLN2X02_L,7205759406321984421,DM5,1,1,0
lLN2X02_L,7205759406321984421,DM6,5,5,0
lLN2X02_L,7205759406321984421,DP1l,20,17,3
lLN2X02_L,7205759406321984421,DP1m,126,113,13
lLN2X02_L,7205759406321984421,VA2,34,34,0
lLN2X02_L,7205759406321984421,VA3,52,44,8
lLN2X02_L,7205759406321984421,VA5,3,3,0
lLN2X02_L,7205759406321984421,VA6,20,20,0
lLN2X02_L,7205759406321984421,VA7l,4,3,1
lLN2X02_L,7205759406321984421,VA7m,13,13,0
lLN2X02_L,7205759406321984421,VC1,47,46,1
lLN2X02_L,7205759406321984421,VC2,21,20,1
lLN2X02_L,7205759406321984421,VC3l,89,77,12
lLN2X02_L,7205759406321984421,VC3m,30,30,0
lLN2X02_L,7205759406321984421,VC5,25,25,0
lLN2X02_L,7205759406321984421,VL2a,10,9,1
lLN2X02_L,7205759406321984421,VL2p,5,5,0
lLN2X02_L,7205759406321984421,VM1,7,7,0
lLN2X02_L,7205759406321984421,VM2,12,7,5
lLN2X02_L,7205759406321984421,VM3,9,9,0
lLN2X02_L,7205759406321984421,VM5d,105,98,7
lLN2X02_L,7205759406321984421,VM5v,43,24,19
lLN2X02_L,7205759406321984421,VM7d,66,64,2
lLN2X02_L,7205759406321984421,VM7v,2,2,0
