LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN2P_a_L,7205759406443627881,D,1,1,0
lLN2P_a_L,7205759406443627881,DA3,1,0,1
lLN2P_a_L,7205759406443627881,DA4l,24,7,17
lLN2P_a_L,7205759406443627881,DA4m,95,50,45
lLN2P_a_L,7205759406443627881,DC1,107,20,87
lLN2P_a_L,7205759406443627881,DC4,1,0,1
lLN2P_a_L,7205759406443627881,DL2d,52,21,31
lLN2P_a_L,7205759406443627881,DL2v,5,3,2
lLN2P_a_L,7205759406443627881,DL3,158,52,106
lLN2P_a_L,7205759406443627881,DL4,28,11,17
lLN2P_a_L,7205759406443627881,DP1l,2,2,0
lLN2P_a_L,7205759406443627881,VA1d,6,6,0
lLN2P_a_L,7205759406443627881,VA1v,17,5,12
lLN2P_a_L,7205759406443627881,VA2,3,0,3
lLN2P_a_L,7205759406443627881,VC3m,3,0,3
lLN2P_a_L,7205759406443627881,VC4,30,4,26
lLN2P_a_L,7205759406443627881,VC5,266,27,239
lLN2P_a_L,7205759406443627881,VL1,9,9,0
lLN2P_a_L,7205759406443627881,VL2a,17,1,16
lLN2P_a_L,7205759406443627881,VM1,29,16,13
lLN2P_a_L,7205759406443627881,VM3,90,22,68
lLN2P_a_L,7205759406443627881,VM5d,138,41,97
lLN2P_a_L,7205759406443627881,VM5v,5,0,5
lLN2P_a_L,7205759406443627881,VM7d,28,6,22
lLN2P_a_L,7205759406443627881,VM7v,60,30,30
