LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
vLN24_L,7205759406210612851,D,7,6,1
vLN24_L,7205759406210612851,DC1,27,8,19
vLN24_L,7205759406210612851,DL5,11,5,6
vLN24_L,7205759406210612851,DM1,6,5,1
vLN24_L,7205759406210612851,DM2,1,1,0
vLN24_L,7205759406210612851,DM4,8,6,2
vLN24_L,7205759406210612851,V,365,365,0
vLN24_L,7205759406210612851,VA4,55,9,46
vLN24_L,7205759406210612851,VC4,15,6,9
vLN24_L,7205759406210612851,VL2p,1,1,0
vLN24_L,7205759406210612851,VM7d,2,2,0
vLN24_L,7205759406210612851,VM7v,16,2,14
