LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN8_L,7205759406240798211,DC3,1,1,0
lLN8_L,7205759406240798211,DC4,3,3,0
lLN8_L,7205759406240798211,DL2d,30,25,5
lLN8_L,7205759406240798211,DL2v,63,53,10
lLN8_L,7205759406240798211,DP1l,117,110,7
lLN8_L,7205759406240798211,DP1m,21,19,2
lLN8_L,7205759406240798211,VA2,3,3,0
lLN8_L,7205759406240798211,VA3,24,23,1
lLN8_L,7205759406240798211,VA7l,2,2,0
lLN8_L,7205759406240798211,VA7m,1,1,0
lLN8_L,7205759406240798211,VL2p,10,10,0
lLN8_L,7205759406240798211,VM2,13,13,0
lLN8_L,7205759406240798211,VM3,1,0,1
