LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN2X03_R,7205759406067222492,D,23,4,19
lLN2X03_R,7205759406067222492,DA1,4,1,3
lLN2X03_R,7205759406067222492,DA2,17,14,3
lLN2X03_R,7205759406067222492,DA3,6,1,5
lLN2X03_R,7205759406067222492,DA4l,2,0,2
lLN2X03_R,7205759406067222492,DA4m,10,4,6
lLN2X03_R,7205759406067222492,DC1,7,1,6
lLN2X03_R,7205759406067222492,DC2,10,3,7
lLN2X03_R,7205759406067222492,DC3,2,0,2
lLN2X03_R,7205759406067222492,DC4,10,1,9
lLN2X03_R,7205759406067222492,DL1,17,8,9
lLN2X03_R,7205759406067222492,DL2d,2,2,0
lLN2X03_R,7205759406067222492,DL4,5,1,4
lLN2X03_R,7205759406067222492,DL5,22,9,13
lLN2X03_R,7205759406067222492,DM1,27,8,19
lLN2X03_R,7205759406067222492,DM2,4,0,4
lLN2X03_R,7205759406067222492,DM3,8,4,4
lLN2X03_R,7205759406067222492,DM4,22,15,7
lLN2X03_R,7205759406067222492,DM5,5,1,4
lLN2X03_R,7205759406067222492,DM6,14,4,10
lLN2X03_R,7205759406067222492,DP1l,25,7,18
lLN2X03_R,7205759406067222492,DP1m,16,9,7
lLN2X03_R,7205759406067222492,V,4,4,0
lLN2X03_R,7205759406067222492,VA1v,1,0,1
lLN2X03_R,7205759406067222492,VA2,4,1,3
lLN2X03_R,7205759406067222492,VA3,5,1,4
lLN2X03_R,7205759406067222492,VA4,8,2,6
lLN2X03_R,7205759406067222492,VA5,2,0,2
lLN2X03_R,7205759406067222492,VA6,31,4,27
lLN2X03_R,7205759406067222492,VA7l,3,0,3
lLN2X03_R,7205759406067222492,VA7m,6,2,4
lLN2X03_R,7205759406067222492,VC1,7,5,2
lLN2X03_R,7205759406067222492,VC2,17,2,15
lLN2X03_R,7205759406067222492,VC3l,3,1,2
lLN2X03_R,7205759406067222492,VC3m,9,1,8
lLN2X03_R,7205759406067222492,VC4,2,1,1
lLN2X03_R,7205759406067222492,VC5,16,6,10
lLN2X03_R,7205759406067222492,VL1,9,9,0
lLN2X03_R,7205759406067222492,VL2a,7,2,5
lLN2X03_R,7205759406067222492,VL2p,22,8,14
lLN2X03_R,7205759406067222492,VM1,17,2,15
lLN2X03_R,7205759406067222492,VM2,20,1,19
lLN2X03_R,7205759406067222492,VM3,1,0,1
lLN2X03_R,7205759406067222492,VM4,7,2,5
lLN2X03_R,7205759406067222492,VM5d,11,5,6
lLN2X03_R,7205759406067222492,VM5v,21,3,18
lLN2X03_R,7205759406067222492,VM7d,15,0,15
lLN2X03_R,7205759406067222492,VM7v,1,0,1
