LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN2X03_R,7205759406376237802,D,35,1,34
lLN2X03_R,7205759406376237802,DA1,14,5,9
lLN2X03_R,7205759406376237802,DA2,50,28,22
lLN2X03_R,7205759406376237802,DA3,13,3,10
lLN2X03_R,7205759406376237802,DA4l,11,6,5
lLN2X03_R,7205759406376237802,DA4m,15,0,15
lLN2X03_R,7205759406376237802,DC1,6,2,4
lLN2X03_R,7205759406376237802,DC2,4,0,4
lLN2X03_R,7205759406376237802,DC3,15,10,5
lLN2X03_R,7205759406376237802,DC4,37,16,21
lLN2X03_R,7205759406376237802,DL1,21,5,16
lLN2X03_R,7205759406376237802,DL2d,5,0,5
lLN2X03_R,7205759406376237802,DL2v,4,3,1
lLN2X03_R,7205759406376237802,DL3,1,0,1
lLN2X03_R,7205759406376237802,DL4,20,3,17
lLN2X03_R,7205759406376237802,DL5,26,11,15
lLN2X03_R,7205759406376237802,DM1,21,7,14
lLN2X03_R,7205759406376237802,DM2,28,4,24
lLN2X03_R,7205759406376237802,DM3,14,0,14
lLN2X03_R,7205759406376237802,DM4,34,3,31
lLN2X03_R,7205759406376237802,DM5,9,6,3
lLN2X03_R,7205759406376237802,DM6,24,11,13
lLN2X03_R,7205759406376237802,DP1l,10,5,5
lLN2X03_R,7205759406376237802,DP1m,21,3,18
lLN2X03_R,7205759406376237802,V,2,2,0
lLN2X03_R,7205759406376237802,VA1d,10,2,8
lLN2X03_R,7205759406376237802,VA1v,2,0,2
lLN2X03_R,7205759406376237802,VA2,17,3,14
lLN2X03_R,7205759406376237802,VA3,18,2,16
lLN2X03_R,7205759406376237802,VA4,11,1,10
lLN2X03_R,7205759406376237802,VA5,3,1,2
lLN2X03_R,7205759406376237802,VA6,50,8,42
lLN2X03_R,7205759406376237802,VA7l,8,0,8
lLN2X03_R,7205759406376237802,VC1,12,1,11
lLN2X03_R,7205759406376237802,VC2,82,5,77
lLN2X03_R,7205759406376237802,VC3l,4,3,1
lLN2X03_R,7205759406376237802,VC3m,2,0,2
lLN2X03_R,7205759406376237802,VC4,2,1,1
lLN2X03_R,7205759406376237802,VC5,20,3,17
lLN2X03_R,7205759406376237802,VL1,21,21,0
lLN2X03_R,7205759406376237802,VL2a,36,4,32
lLN2X03_R,7205759406376237802,VL2p,17,5,12
lLN2X03_R,7205759406376237802,VM1,8,3,5
lLN2X03_R,7205759406376237802,VM3,7,0,7
lLN2X03_R,7205759406376237802,VM4,31,3,28
lLN2X03_R,7205759406376237802,VM5d,15,5,10
lLN2X03_R,7205759406376237802,VM5v,26,9,17
lLN2X03_R,7205759406376237802,VM7d,9,6,3
lLN2X03_R,7205759406376237802,VM7v,5,2,3
