LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
v2LN36_L,7205759406205413491,D,38,36,2
v2LN36_L,7205759406205413491,DA1,555,431,124
v2LN36_L,7205759406205413491,DA4l,41,39,2
v2LN36_L,7205759406205413491,DC3,75,71,4
v2LN36_L,7205759406205413491,DL1,31,31,0
v2LN36_L,7205759406205413491,DL3,278,168,110
v2LN36_L,7205759406205413491,DL4,62,56,6
v2LN36_L,7205759406205413491,DL5,3,2,1
v2LN36_L,7205759406205413491,DM6,10,10,0
v2LN36_L,7205759406205413491,VA1d,139,126,13
v2LN36_L,7205759406205413491,VA1v,140,128,12
v2LN36_L,7205759406205413491,VA6,4,2,2
v2LN36_L,7205759406205413491,VL2a,78,59,19
