LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN2X10_R,7205759406255844842,D,20,1,19
lLN2X10_R,7205759406255844842,DA1,23,4,19
lLN2X10_R,7205759406255844842,DA2,21,11,10
lLN2X10_R,7205759406255844842,DA4l,4,0,4
lLN2X10_R,7205759406255844842,DA4m,36,2,34
lLN2X10_R,7205759406255844842,DC1,13,0,13
lLN2X10_R,7205759406255844842,DC2,3,0,3
lLN2X10_R,7205759406255844842,DC3,4,2,2
lLN2X10_R,7205759406255844842,DC4,15,0,15
lLN2X10_R,7205759406255844842,DL1,31,4,27
lLN2X10_R,7205759406255844842,DL2d,13,0,13
lLN2X10_R,7205759406255844842,DL2v,13,1,12
lLN2X10_R,7205759406255844842,DL3,6,0,6
lLN2X10_R,7205759406255844842,DL5,58,2,56
lLN2X10_R,7205759406255844842,DM1,25,0,25
lLN2X10_R,7205759406255844842,DM2,14,1,13
lLN2X10_R,7205759406255844842,DM3,6,1,5
lLN2X10_R,7205759406255844842,DM4,20,8,12
lLN2X10_R,7205759406255844842,DM5,12,0,12
lLN2X10_R,7205759406255844842,DM6,4,0,4
lLN2X10_R,7205759406255844842,DP1l,14,0,14
lLN2X10_R,7205759406255844842,DP1m,52,1,51
lLN2X10_R,7205759406255844842,V,3,3,0
lLN2X10_R,7205759406255844842,VA1d,26,3,23
lLN2X10_R,7205759406255844842,VA1v,12,1,11
lLN2X10_R,7205759406255844842,VA2,50,4,46
lLN2X10_R,7205759406255844842,VA3,3,0,3
lLN2X10_R,7205759406255844842,VA4,2,0,2
lLN2X10_R,7205759406255844842,VA6,38,0,38
lLN2X10_R,7205759406255844842,VA7l,1,0,1
lLN2X10_R,7205759406255844842,VA7m,14,0,14
lLN2X10_R,7205759406255844842,VC1,8,0,8
lLN2X10_R,7205759406255844842,VC3l,6,1,5
lLN2X10_R,7205759406255844842,VC3m,20,4,16
lLN2X10_R,7205759406255844842,VC4,6,0,6
lLN2X10_R,7205759406255844842,VC5,132,9,123
lLN2X10_R,7205759406255844842,VL1,8,8,0
lLN2X10_R,7205759406255844842,VL2a,33,3,30
lLN2X10_R,7205759406255844842,VL2p,5,0,5
lLN2X10_R,7205759406255844842,VM1,80,8,72
lLN2X10_R,7205759406255844842,VM2,2,0,2
lLN2X10_R,7205759406255844842,VM3,9,0,9
lLN2X10_R,7205759406255844842,VM4,12,5,7
lLN2X10_R,7205759406255844842,VM5d,1,0,1
lLN2X10_R,7205759406255844842,VM5v,10,3,7
lLN2X10_R,7205759406255844842,VM7d,5,1,4
lLN2X10_R,7205759406255844842,VM7v,2,0,2
