LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN2P_c_L,7205759406266242751,D,53,14,39
lLN2P_c_L,7205759406266242751,DA1,1,1,0
lLN2P_c_L,7205759406266242751,DA2,35,14,21
lLN2P_c_L,7205759406266242751,DA4m,1,1,0
lLN2P_c_L,7205759406266242751,DC1,20,10,10
lLN2P_c_L,7205759406266242751,DC2,35,11,24
lLN2P_c_L,7205759406266242751,DC3,19,3,16
lLN2P_c_L,7205759406266242751,DC4,81,23,58
lLN2P_c_L,7205759406266242751,DL1,1,1,0
lLN2P_c_L,7205759406266242751,DL5,60,5,55
lLN2P_c_L,7205759406266242751,DM1,23,16,7
lLN2P_c_L,7205759406266242751,DM4,2,1,1
lLN2P_c_L,7205759406266242751,DM5,21,6,15
lLN2P_c_L,7205759406266242751,DM6,10,3,7
lLN2P_c_L,7205759406266242751,VA2,1,0,1
lLN2P_c_L,7205759406266242751,VA6,8,7,1
lLN2P_c_L,7205759406266242751,VA7m,25,7,18
lLN2P_c_L,7205759406266242751,VC2,3,1,2
lLN2P_c_L,7205759406266242751,VC3l,36,9,27
lLN2P_c_L,7205759406266242751,VC3m,52,18,34
lLN2P_c_L,7205759406266242751,VC4,19,4,15
lLN2P_c_L,7205759406266242751,VC5,1,0,1
lLN2P_c_L,7205759406266242751,VM3,1,1,0
lLN2P_c_L,7205759406266242751,VM5d,21,6,15
lLN2P_c_L,7205759406266242751,VM5v,6,0,6
lLN2P_c_L,7205759406266242751,VM7d,6,3,3
lLN2P_c_L,7205759406266242751,VM7v,3,1,2
