LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN2T_c_R,7205759406465764362,D,86,13,73
lLN2T_c_R,7205759406465764362,DA1,127,39,88
lLN2T_c_R,7205759406465764362,DA4l,53,14,39
lLN2T_c_R,7205759406465764362,DA4m,9,2,7
lLN2T_c_R,7205759406465764362,DC1,127,33,94
lLN2T_c_R,7205759406465764362,DC2,21,12,9
lLN2T_c_R,7205759406465764362,DC3,20,10,10
lLN2T_c_R,7205759406465764362,DC4,48,18,30
lLN2T_c_R,7205759406465764362,DL2d,94,33,61
lLN2T_c_R,7205759406465764362,DL2v,35,10,25
lLN2T_c_R,7205759406465764362,DL3,39,19,20
lLN2T_c_R,7205759406465764362,DL4,7,3,4
lLN2T_c_R,7205759406465764362,DL5,110,36,74
lLN2T_c_R,7205759406465764362,DM1,77,31,46
lLN2T_c_R,7205759406465764362,DM2,79,25,54
lLN2T_c_R,7205759406465764362,DM3,80,30,50
lLN2T_c_R,7205759406465764362,DM4,37,17,20
lLN2T_c_R,7205759406465764362,DM5,46,10,36
lLN2T_c_R,7205759406465764362,DM6,45,18,27
lLN2T_c_R,7205759406465764362,DP1l,39,9,30
lLN2T_c_R,7205759406465764362,DP1m,203,73,130
lLN2T_c_R,7205759406465764362,V,10,10,0
lLN2T_c_R,7205759406465764362,VA1d,27,4,23
lLN2T_c_R,7205759406465764362,VA1v,17,2,15
lLN2T_c_R,7205759406465764362,VA2,65,19,46
lLN2T_c_R,7205759406465764362,VA3,3,1,2
lLN2T_c_R,7205759406465764362,VA4,64,25,39
lLN2T_c_R,7205759406465764362,VA5,7,0,7
lLN2T_c_R,7205759406465764362,VA6,86,23,63
lLN2T_c_R,7205759406465764362,VA7m,14,4,10
lLN2T_c_R,7205759406465764362,VC1,41,17,24
lLN2T_c_R,7205759406465764362,VC2,14,3,11
lLN2T_c_R,7205759406465764362,VC3l,72,28,44
lLN2T_c_R,7205759406465764362,VC3m,19,4,15
lLN2T_c_R,7205759406465764362,VC4,14,7,7
lLN2T_c_R,7205759406465764362,VC5,38,4,34
lLN2T_c_R,7205759406465764362,VL2a,79,21,58
lLN2T_c_R,7205759406465764362,VL2p,38,7,31
lLN2T_c_R,7205759406465764362,VM1,19,7,12
lLN2T_c_R,7205759406465764362,VM2,16,3,13
lLN2T_c_R,7205759406465764362,VM3,7,2,5
lLN2T_c_R,7205759406465764362,VM4,41,8,33
lLN2T_c_R,7205759406465764362,VM5d,52,10,42
lLN2T_c_R,7205759406465764362,VM5v,11,9,2
lLN2T_c_R,7205759406465764362,VM7d,17,2,15
lLN2T_c_R,7205759406465764362,VM7v,22,4,18
