LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN2P_a_R,7205759406263782422,DA3,111,50,61
lLN2P_a_R,7205759406263782422,DC1,75,17,58
lLN2P_a_R,7205759406263782422,DC2,74,24,50
lLN2P_a_R,7205759406263782422,DC3,37,7,30
lLN2P_a_R,7205759406263782422,DL2d,25,12,13
lLN2P_a_R,7205759406263782422,DL5,1,1,0
lLN2P_a_R,7205759406263782422,DM1,49,5,44
lLN2P_a_R,7205759406263782422,DM2,34,13,21
lLN2P_a_R,7205759406263782422,DM4,43,20,23
lLN2P_a_R,7205759406263782422,DM5,1,1,0
lLN2P_a_R,7205759406263782422,DP1m,5,2,3
lLN2P_a_R,7205759406263782422,VA1v,7,0,7
lLN2P_a_R,7205759406263782422,VA3,10,1,9
lLN2P_a_R,7205759406263782422,VA4,26,3,23
lLN2P_a_R,7205759406263782422,VA6,44,8,36
lLN2P_a_R,7205759406263782422,VA7l,2,0,2
lLN2P_a_R,7205759406263782422,VC1,5,1,4
lLN2P_a_R,7205759406263782422,VC2,17,2,15
lLN2P_a_R,7205759406263782422,VC3l,2,2,0
lLN2P_a_R,7205759406263782422,VC3m,58,9,49
lLN2P_a_R,7205759406263782422,VC4,11,2,9
lLN2P_a_R,7205759406263782422,VC5,4,3,1
lLN2P_a_R,7205759406263782422,VL1,5,5,0
lLN2P_a_R,7205759406263782422,VL2a,2,0,2
lLN2P_a_R,7205759406263782422,VL2p,30,4,26
lLN2P_a_R,7205759406263782422,VM3,10,0,10
lLN2P_a_R,7205759406263782422,VM5d,36,4,32
lLN2P_a_R,7205759406263782422,VM7d,8,2,6
