LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN2X03_L,7205759406447041601,D,20,7,13
lLN2X03_L,7205759406447041601,DA1,9,2,7
lLN2X03_L,7205759406447041601,DA2,16,5,11
lLN2X03_L,7205759406447041601,DA3,3,1,2
lLN2X03_L,7205759406447041601,DA4l,1,0,1
lLN2X03_L,7205759406447041601,DA4m,6,3,3
lLN2X03_L,7205759406447041601,DC1,8,2,6
lLN2X03_L,7205759406447041601,DC2,35,7,28
lLN2X03_L,7205759406447041601,DC3,9,2,7
lLN2X03_L,7205759406447041601,DC4,10,5,5
lLN2X03_L,7205759406447041601,DL1,28,7,21
lLN2X03_L,7205759406447041601,DL2v,5,2,3
lLN2X03_L,7205759406447041601,DL3,5,1,4
lLN2X03_L,7205759406447041601,DL4,7,5,2
lLN2X03_L,7205759406447041601,DL5,57,16,41
lLN2X03_L,7205759406447041601,DM1,22,7,15
lLN2X03_L,7205759406447041601,DM2,23,10,13
lLN2X03_L,7205759406447041601,DM3,13,7,6
lLN2X03_L,7205759406447041601,DM4,7,4,3
lLN2X03_L,7205759406447041601,DM5,14,5,9
lLN2X03_L,7205759406447041601,DM6,10,4,6
lLN2X03_L,7205759406447041601,DP1l,15,10,5
lLN2X03_L,7205759406447041601,DP1m,5,2,3
lLN2X03_L,7205759406447041601,V,4,4,0
lLN2X03_L,7205759406447041601,VA1d,5,1,4
lLN2X03_L,7205759406447041601,VA1v,10,2,8
lLN2X03_L,7205759406447041601,VA2,9,1,8
lLN2X03_L,7205759406447041601,VA3,10,0,10
lLN2X03_L,7205759406447041601,VA4,9,2,7
lLN2X03_L,7205759406447041601,VA5,4,0,4
lLN2X03_L,7205759406447041601,VA6,42,12,30
lLN2X03_L,7205759406447041601,VA7l,2,1,1
lLN2X03_L,7205759406447041601,VA7m,8,4,4
lLN2X03_L,7205759406447041601,VC1,22,9,13
lLN2X03_L,7205759406447041601,VC2,14,1,13
lLN2X03_L,7205759406447041601,VC3l,4,0,4
lLN2X03_L,7205759406447041601,VC3m,9,8,1
lLN2X03_L,7205759406447041601,VC4,4,1,3
lLN2X03_L,7205759406447041601,VL1,4,4,0
lLN2X03_L,7205759406447041601,VL2a,15,2,13
lLN2X03_L,7205759406447041601,VL2p,15,1,14
lLN2X03_L,7205759406447041601,VM1,23,2,21
lLN2X03_L,7205759406447041601,VM2,7,5,2
lLN2X03_L,7205759406447041601,VM3,2,1,1
lLN2X03_L,7205759406447041601,VM4,4,0,4
lLN2X03_L,7205759406447041601,VM5d,21,4,17
lLN2X03_L,7205759406447041601,VM5v,30,4,26
lLN2X03_L,7205759406447041601,VM7d,14,2,12
lLN2X03_L,7205759406447041601,VM7v,8,5,3
