LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
CB3679_L,7205759406228127991,D,13,13,0
CB3679_L,7205759406228127991,DA1,28,23,5
CB3679_L,7205759406228127991,DA3,2,1,1
CB3679_L,7205759406228127991,DA4l,2,0,2
CB3679_L,7205759406228127991,DC3,18,9,9
CB3679_L,7205759406228127991,DL3,1,1,0
CB3679_L,7205759406228127991,DL5,8,5,3
CB3679_L,7205759406228127991,VA1d,1,1,0
CB3679_L,7205759406228127991,VA1v,7,7,0
CB3679_L,7205759406228127991,VA4,3,3,0
CB3679_L,7205759406228127991,VA6,15,14,1
CB3679_L,7205759406228127991,VC1,5,5,0
CB3679_L,7205759406228127991,VC2,13,11,2
CB3679_L,7205759406228127991,VL1,1,1,0
